title,caption,topic,country
الأردن يطلق حملة توعية للحد من انتشار الأمراض المزمنة في المجتمع,مجموعة من الأطباء والمتطوعين خلال فعالية توعوية في أحد الأحياء الشعبية في عمان، حيث يقومون بفحص ضغط الدم ومستويات السكر في الدم للمواطنين (الأناضول),صحة,الأردن
إطلاق حملة تطعيم شاملة ضد الأنفلونزا في الأردن بالتعاون مع منظمة الصحة العالمية,فريق طبي يتعاون مع منظمة الصحة العالمية أثناء تقديم اللقاحات للأطفال في مركز صحي في عمان (الأردنية),صحة,الأردن
مهرجان الكويت الثقافي يحتفي بالتراث الشعبي ويعزز الهوية الوطنية,زوار المهرجان يستمتعون بالعروض التراثية والفنون الشعبية في أجواء احتفالية تعكس تاريخ الكويت العريق (الكويت اليوم),ثقافة,الكويت
"""الإمارات تطلق مبادرة جديدة لتعزيز حقوق ذوي الاحتياجات الخاصة في المجتمع""",مجموعة من الأطفال ذوي الاحتياجات الخاصة يشاركون في ورشة عمل تفاعلية في مركز دبي للمؤتمرات، تحت إشراف مختصين في دعم حقوقهم ودمجهم في المجتمع (تصوير خاص).,قضايا اجتماعية,الإمارات
قطر تطلق برنامجاً مبتكراً لتعزيز مهارات القرن 21 في التعليم الثانوي,طلاب من إحدى المدارس الثانوية في قطر يتفاعلون مع تقنيات التعليم الحديثة خلال ورشة عمل ضمن البرنامج الجديد (وزارة التعليم القطرية),تعليم,قطر
ارتفاع نسبة العنف الأسري في البحرين يدفع إلى إطلاق حملات توعية جديدة,نشطاء حقوقيون في البحرين يوزعون منشورات توعوية حول العنف الأسري في إحدى الشوارع الرئيسية بالعاصمة المنامة (تصوير: محمد حسين),قضايا اجتماعية,البحرين
"البحرين تطلق مشروع ""مستقبل المدن الذكية"" لتعزيز الاستدامة الحضرية","وزيرة المواصلات والاتصالات البحرينية تتحدث خلال المؤتمر الصحفي لإطلاق مشروع ""مستقبل المدن الذكية"" في المنامة، حيث تم الكشف عن خطط تطوير البنية التحتية وتطبيق التكنولوجيا الحديثة لتحسين جودة الحياة في المدن (الصورة من وزارة المواصلات والاتصالات البحرينية).",مجتمع,البحرين
الاتحاد السعودي لكرة القدم يعلن استضافة نهائيات كأس آسيا 2027,شعار بطولة كأس آسيا 2027 يظهر في المؤتمر الصحفي الذي عقده الاتحاد السعودي لتسليط الضوء على استعدادات المملكة لاستضافة البطولة (واس),رياضة,السعودية
تونس تطلق منصة رقمية لدعم المشروعات الصغيرة والمتوسطة في ظل الأزمة الاقتصادية,وزيرة الاقتصاد والتخطيط التونسية خلال إطلاق المنصة الرقمية الجديدة لدعم رواد الأعمال في العاصمة تونس، بحضور عدد من المستثمرين المحليين والدوليين (وكالة تونس إفريقيا للأنباء),اقتصاد,تونس
عمان تحتضن مهرجان الفنون الشعبية لتعزيز التراث الثقافي,فرق شعبية تؤدي رقصات تقليدية خلال فعاليات مهرجان الفنون الشعبية في مسقط، حيث يشارك الزوار في تجربة التراث العماني الأصيل (الأناضول),مجتمع,عُمان
"""عُمان تعزز استثماراتها في الطاقة المتجددة بإنشاء محطة شمسية جديدة""",محطة الطاقة الشمسية الجديدة في عُمان التي تعكس جهود البلاد نحو تحقيق أهداف الاستدامة وتقليل الاعتماد على الوقود الأحفوري (وزارة الطاقة والمعادن العمانية),طاقة,عُمان
انطلاق مشروع إعادة تشجير مناطق الدلتا المصرية لتأمين مستقبل البيئة,عمال يتعاونون في زرع شتلات الأشجار الجديدة على ضفاف النيل في دلتا مصر، وسط تواجد فرق من الشباب المتطوعين الذين يسعون لتحسين البيئة المحلية (الأناضول),بيئة,مصر
قطر تعلن عن إطلاق مشروع ضخم لإعادة تأهيل المناطق الساحلية لحماية البيئة البحرية,"""عمال يقيمون حواجز للحماية في إحدى المناطق الساحلية بقطر، حيث يسعى المشروع الجديد إلى تحسين جودة المياه والحفاظ على التنوع البيولوجي (الجزيرة)""",بيئة,قطر
العراق يعلن خطة طموحة لتطوير الطاقة المتجددة بحلول 2030,وزير الكهرباء العراقي يشرح تفاصيل خطة الطاقة المتجددة خلال مؤتمر صحفي في بغداد، حيث يُظهر خريطة لمشاريع جديدة تشمل محطات الطاقة الشمسية والرياح (الجزيرة),طاقة,العراق
قطر تطلق مشروعا جديدا لتطوير الطاقة المتجددة في الصحراء,مهندسون يعملون على تركيب الألواح الشمسية في مشروع الطاقة المتجددة في صحراء قطر (الجزيرة),اقتصاد,قطر
"الجزائر تحتفي بالتراث الثقافي: مهرجان ""الألوان في الحياة"" يضيء شوارع العاصمة","أطفال يشاركون في عرض فني خلال مهرجان ""الألوان في الحياة"" في الجزائر العاصمة، حيث تتزين الشوارع بالأضواء واللوحات الفنية المستوحاة من التراث الثقافي الجزائري (فرانس برس).",ثقافة,الجزائر
البرلمان اللبناني يستعد لمناقشة قانون انتخابي جديد يهدف إلى تعزيز التمثيل النسائي,أعضاء من البرلمان اللبناني أثناء اجتماع في قاعة المجلس، حيث يستعدون لمناقشة مقترحات قانون الانتخاب الجديد (الوكالة الوطنية للإعلام),سياسة,لبنان
انقلاب حافلة في الكرك يسفر عن إصابات متعددة,فرق الإنقاذ والإسعاف تتجمع حول موقع الحادث بعد انقلاب حافلة بالقرب من منطقة مؤتة، حيث تم نقل المصابين إلى مستشفى الكرك (الجزيرة).,حوادث,الأردن
وفاة شاب كويتي في حادث مروري مروع على طريق الدائري السابع,رجال الأمن والإنقاذ يتجمعون حول موقع الحادث على طريق الدائري السابع في الكويت حيث تم نقل الضحية إلى المستشفى (كونا),حوادث,الكويت
منتخب الكويت للشباب يتألق في البطولة العربية تحت 20 عامًا ويعبر إلى نصف النهائي,لاعبو منتخب الكويت للشباب يحتفلون بعد تسجيل هدف في المباراة ضد منتخب الجزائر في ربع النهائي، حيث أظهروا أداءً متميزًا ومهارات فنية رائعة (وكالة الأنباء الكويتية).,رياضة,الكويت
العراق يطلق منصة رقمية لتعزيز التعليم الإلكتروني في المناطق النائية,معلمون وطلاب يستخدمون أجهزة الكمبيوتر في فصل دراسي حديث بمدينة الموصل، حيث تم تدشين المنصة الرقمية الجديدة لدعم التعليم عن بُعد (الأخبار العراقية),تقنية,العراق
تونس تطلق حملة توعوية لحماية الشواطئ من التلوث البحري,متطوعون يرتدون قمصاناً تحمل شعار الحملة خلال تنظيف أحد الشواطئ في صفاقس، بينما تظهر أكوام من النفايات التي تم جمعها (الجزيرة),بيئة,تونس
اجتماع طارئ للبرلمان المصري لمناقشة تعزيز الأمن الغذائي وسط الأزمات العالمية,أعضاء البرلمان المصري في جلسة نقاش حيوية حول سبل تأمين احتياجات البلاد من الغذاء وسط الظروف الاقتصادية العالمية الحالية (رويترز),سياسة,مصر
البحرين تطلق مبادرة جديدة لتعزيز التعليم الرقمي في المدارس,مجموعة من الطلاب في مدرسة بحرينية يستخدمون أجهزة الكمبيوتر اللوحية خلال درس تفاعلي حول البرمجة، ضمن المبادرة الحكومية الجديدة لتعزيز التعليم الرقمي (البحرين اليوم),تعليم,البحرين
تزايد حالات العنف ضد المرأة في المغرب يدفع إلى إطلاق حملة وطنية للتوعية,مجموعة من النساء المغربيات يشاركن في ورشة عمل حول حقوق المرأة في الرباط، حيث يرفعن لافتات تدعو إلى إنهاء العنف ضد النساء (الأناضول),قضايا اجتماعية,المغرب
تونس تطلق برنامجًا جديدًا لتطوير المهارات الرقمية لدى الشباب,مجموعة من الشباب التونسيين يتلقون تدريبًا في مجال البرمجة ضمن برنامج جديد يهدف إلى تعزيز المهارات الرقمية في العاصمة تونس (رويترز),تعليم,تونس
مصر تطلق مشروعاً رائداً لتحويل المخلفات إلى طاقة نظيفة,فريق عمل مصري يقوم بإشراف فني على عملية تحويل المخلفات إلى طاقة في إحدى المحطات الجديدة بالقاهرة (الجزيرة),طاقة,مصر
إطلاق مبادرة تعليمية جديدة لتعزيز مهارات الطلاب السعوديين في الابتكار,طلاب سعوديون يشاركون في ورشة عمل تفاعلية حول الابتكار في التعليم، حيث يتبادلون الأفكار مع مدربين محليين وعالميين (واس),تعليم,السعودية
المنتخب الجزائري يتأهب لمواجهة نظيره المصري في تصفيات كأس إفريقيا,اللاعبون الجزائريون يجتمعون في معسكرهم التحضيري بملعب الشهيد مصطفى تشاكر، حيث يركزون على تكتيكات المباراة القادمة ضد مصر (الجزيرة),رياضة,الجزائر
تونس تستعد لإطلاق مهرجان السياحة البيئية في مناطقها الجبلية,مشهد بانورامي لجبال الأطلس التونسية مع الزهور البرية في فصل الربيع، حيث تُعدُّ هذه المنطقة وجهة مثالية للسياحة البيئية (تونس اليوم),مجتمع,تونس
الجزائر تستضيف القمة الإفريقية للمناخ بمشاركة 20 دولة,وزراء البيئة الأفارقة يجتمعون في قاعة القمة بالعاصمة الجزائرية لمناقشة التحديات المناخية وسبل التعاون الإقليمي (الجزيرة),سياسة,الجزائر
حادث تصادم مروع على طريق الدائري في الكويت يسفر عن إصابات متعددة,رجال الأمن والإسعاف يتواجدون في موقع حادث التصادم الذي وقع بين عدة مركبات على الطريق الدائري، حيث يُظهر المشهد سيارات محطمة وأفراد طواقم الإسعاف يقدمون المساعدة للمصابين (الأنباء),حوادث,الكويت
تصادم مروع على طريق الشيخ زايد يسفر عن إصابات متعددة,سيارات متضررة بشكل كبير في موقع الحادث على طريق الشيخ زايد، حيث هرعت سيارات الإسعاف إلى المكان لنقل المصابين إلى المستشفى (البيان),حوادث,الإمارات
الجزائر تعلن عن استثمارات جديدة لتعزيز الطاقة المتجددة بحلول 2025,وزير الطاقة الجزائري يتحدث خلال مؤتمر صحفي حول خطط البلاد للانتقال إلى مصادر الطاقة المتجددة (الجزيرة),سياسة,الجزائر
"تونس تطلق مشروع ""مدن ذكية"" لتعزيز التنمية المستدامة وتحسين جودة الحياة","عمال يقومون بتركيب أجهزة استشعار في أحد الأحياء السكنية بالعاصمة تونس كجزء من مشروع ""مدن ذكية"" (الجزيرة)",تقنية,تونس
الجزائر تطلق مشروعاً طموحاً للطاقة الشمسية في منطقة الصحراء الكبرى,عمال يقومون بتركيب الألواح الشمسية في أحد المواقع الصحراوية الجزائرية، في إطار الجهود لتعزيز إنتاج الطاقة المتجددة (الجزيرة).,طاقة,الجزائر
البحرين تحتفل بختام مهرجان البحرين الدولي للموسيقى بليلة ساحرة,فرقة موسيقية تؤدي عرضها أمام الجمهور في ساحة الثقافة بالمحرق خلال مهرجان البحرين الدولي للموسيقى (موقع المهرجان الرسمي),ثقافة,البحرين
مصر تطلق منصة جديدة لتسريع نمو الشركات الناشئة في قطاع التكنولوجيا,وزير الاتصالات وتكنولوجيا المعلومات المصري، خلال الإعلان عن المنصة الجديدة التي تهدف لدعم الابتكار ورعاية رواد الأعمال في البلاد (رويترز),تقنية,مصر
تزايد المبادرات التطوعية في السعودية لتعزيز العمل المجتمعي,مجموعة من الشباب السعودي يتعاونون في مشروع زراعي مجتمعي في إحدى القرى، حيث يساهمون في غرس الأشجار وتحسين البيئة المحلية (الشرق الأوسط),مجتمع,السعودية
"عمان تطلق مشروع ""الابتكار الرقمي"" لتعزيز قدرات الشباب في التكنولوجيا الحديثة",شاب عماني يعمل على مشروع تقني مبتكر خلال ورشة عمل في مركز الابتكار بصلالة، حيث يسعى المشروع إلى تزويد المشاركين بالمهارات اللازمة في مجالات البرمجة والتصميم. (الجزيرة),تقنية,عُمان
الجزائر تطلق حملة توعية لحماية التنوع البيولوجي في الصحراء الكبرى,مجموعة من الناشطين البيئيين في الجزائر يوزعون منشورات توعوية حول أهمية الحفاظ على النباتات والحيوانات النادرة في الصحراء الكبرى، وسط مناظر طبيعية خلابة تعكس ثراء البيئة الصحراوية (الجزيرة).,بيئة,الجزائر
"مبادرة ""القرية المستدامة"" تدعم المجتمعات الزراعية في الجنوب اللبناني",مجموعة من الفلاحين في قرية قعقعية الجسر بلبنان، يعملون على زراعة المحاصيل باستخدام تقنيات زراعية مستدامة خلال ورشة عمل نظمتها جمعية محلية (الأناضول),مجتمع,لبنان
المغرب يطلق حملة وطنية للتحسيس بأهمية التلقيح ضد فيروس الأنفلونزا,طبيب مغربي يشرح للمرضى في عيادة محلية فوائد تلقي لقاح الأنفلونزا خلال حملة توعوية (المغرب اليوم),صحة,المغرب
العراق يعلن عن إطلاق برنامج جديد لتعليم البرمجة في المدارس الابتدائية,أطفال عراقيون يجلسون أمام أجهزة الكمبيوتر في فصل دراسي مخصص لتعليم البرمجة، حيث يتم استخدام تقنيات حديثة لتعزيز مهاراتهم الرقمية (الجزيرة),تعليم,العراق
مهرجان فاس للموسيقى الروحية يضيء ليالي المدينة بتنوع ثقافي متميز,فرقة موسيقية تعزف على أنغام تقليدية أمام أضواء مدينة فاس التاريخية، حيث يتجمع الزوار للاستمتاع بأداء يعكس تنوع الثقافة المغربية والعالمية (الجزيرة).,ثقافة,المغرب
"البحرين تحتفل بإطلاق حملة ""معاً لنزرعها"" لتعزيز الزراعة المستدامة","مجموعة من الشباب البحرينيين يشاركون في زراعة الأشجار خلال إطلاق حملة ""معاً لنزرعها"" في إحدى الحدائق العامة، وسط أجواء من الحماس والتعاون (البحرين اليوم)",مجتمع,البحرين
الكويت تستضيف بطولة غرب آسيا لكرة السلة للشباب بمشاركة 8 دول,لاعبو منتخب الكويت للشباب أثناء التحضيرات النهائية للبطولة في صالة الألعاب الرياضية بالكويت، حيث يتطلعون لتحقيق نتائج مميزة أمام فرق قوية من المنطقة (الكويت اليوم),رياضة,الكويت
تونس تطلق حملة وطنية للتطعيم ضد الأنفلونزا قبل موسم الشتاء,مواطنة تونسية تتلقى لقاح الأنفلونزا في مركز صحي محلي، وسط جهود متزايدة من وزارة الصحة لحماية المجتمع من الأمراض الوبائية (تونس الآن),صحة,تونس
الحكومة الأردنية تطرح خطة جديدة لتعزيز الاستثمارات في القطاع الزراعي,وزير الزراعة الأردني يشارك في مؤتمر حول الاستدامة الزراعية، حيث تم عرض الخطط الجديدة لجذب المستثمرين في الزراعة (الأناضول),اقتصاد,الأردن
الكويت تطلق مشروعاً طموحاً لتحويل الطاقة الشمسية إلى مصدر رئيسي للكهرباء,مجموعة من الفنيين يعملون على تركيب الألواح الشمسية في موقع المشروع الجديد شمال الكويت، في خطوة نحو تحقيق الاستدامة البيئية (الجزيرة),طاقة,الكويت
الجزائر تعلن عن خطط جديدة لتعزيز الاستثمارات الأجنبية في قطاع الطاقة المتجددة,وزير الطاقة الجزائري يتحدث خلال مؤتمر صحفي حيث يشرح المبادرات الجديدة لجذب المستثمرين الدوليين في مجالات الطاقة الشمسية وطاقة الرياح (الجزيرة),سياسة,الجزائر
الجزائر تطلق حملة وطنية للتوعية بمخاطر الأمراض المزمنة في المدارس,طلاب في إحدى المدارس الجزائرية يشاركون في ورشة عمل توعوية حول أهمية نمط الحياة الصحي والوقاية من الأمراض المزمنة (الجزيرة),صحة,الجزائر
"""مهرجان البحرين الدولي للفنون يستقطب مبدعين من مختلف الدول العربية""",فنانة تشكيلية تعرض لوحاتها أمام جمهور متنوع خلال مهرجان البحرين الدولي للفنون في المنامة (الجزيرة),ثقافة,البحرين
عُمان تستضيف قمة الحوار الاستراتيجي لتعزيز الأمن الإقليمي,وفود من الدول المشاركة في القمة الاستراتيجية خلال جلسة افتتاحية في مسقط، حيث يتبادل الوزراء الأفكار حول قضايا الأمن الإقليمي (رويترز),سياسة,عُمان
الجزائر تتوجه نحو الاستثمار في الطاقة الشمسية بتوقيع اتفاقيات مع شركات دولية,مسؤولون جزائريون وشركاء دوليون يوقعون اتفاقيات التعاون في مجال الطاقة الشمسية خلال مراسم احتفالية في الجزائر العاصمة (الجزيرة),طاقة,الجزائر
انطلاق مهرجان بغداد للفنون البصرية وسط احتفاء بالتراث المعماري العراقي,مجموعة من الفنانين العراقيين تعرض أعمالهم الفنية في أحد المواقع التاريخية ببغداد، حيث تتجلى الألوان والتفاصيل في لوحات مستلهمة من التراث المعماري للعراق (الجزيرة).,ثقافة,العراق
إطلاق منصة رقمية جديدة لدعم المشاريع الصغيرة في العراق,مجموعة من رواد الأعمال الشباب يتناقشون حول خططهم في مركز احتضان التكنولوجيا في بغداد، حيث يتم تقديم الدعم والإرشاد لأصحاب المشاريع الناشئة (الجزيرة),تقنية,العراق
البحرين تُطلق برنامجاً جديداً لدعم رواد الأعمال الشباب في القطاع الزراعي,شباب بحرينيون يزرعون المحاصيل في مشروع زراعي حديث ضمن البرنامج الجديد في إحدى المناطق الريفية بالبحرين (الجزيرة),اقتصاد,البحرين
المنتخب المغربي يستعد لمواجهة ساحل العاج في تصفيات كأس إفريقيا,اللاعبون المغاربة أثناء حصة تدريبية مكثفة في مركب محمد السادس لكرة القدم استعداداً للمباراة المقبلة ضد ساحل العاج، حيث يظهر الحماس والالتزام في عيونهم (الفرنسية).,رياضة,المغرب
مصر تطلق مشروع الطاقة المتجددة في صعيد البلاد لتعزيز الاستدامة,عمال يركبون الألواح الشمسية في محطة جديدة للطاقة المتجددة بمحافظة سوهاج، في إطار جهود الحكومة المصرية لتأمين مستقبل بيئي مستدام (الجزيرة),طاقة,مصر
مهرجان القصة القصيرة بالجزائر يبرز أصوات الأدباء الجدد,مجموعة من الكتاب الشبان يقدمون نصوصهم القصصية أمام جمهور متفاعل في قاعة المعرض الثقافي بالعاصمة الجزائر (الأخبار الجزائرية),ثقافة,الجزائر
جهود إماراتية لزيادة مساحة الغابات المحلية وتعزيز التنوع البيولوجي,عمال في حديقة وطنية بالإمارات يزرعون شتلات جديدة ضمن حملة إعادة تشجير واسعة تهدف إلى حماية البيئة وتعزيز الحياة البرية (المصدر: وكالة أنباء الإمارات),بيئة,الإمارات
مهرجان الفنون البصرية في عمّان يجذب المواهب الشابة من كافة أنحاء الوطن العربي,فنانة شابة تعرض لوحاتها في أحد أروقة المعرض ضمن مهرجان الفنون البصرية في مركز الحسين الثقافي (الجزيرة),ثقافة,الأردن
الحكومة المصرية تطلق مبادرة جديدة لدعم المشاريع الصغيرة والمتوسطة,رئيس الوزراء المصري يتحدث خلال المؤتمر الصحفي للإعلان عن المبادرة الجديدة في إحدى القاعات الكبرى بالقاهرة (رويترز),اقتصاد,مصر
حريق يلتهم مخزناً للأغذية في الكويت ويؤدي إلى إصابات,رجال الإطفاء يكافحون النيران التي اندلعت في مخزن للأغذية في منطقة الجهراء، بينما تتصاعد سحب الدخان الأسود في السماء (القبس),حوادث,الكويت
انتعاش كرة اليد الكويتية بعد فوز منتخب الشباب ببطولة غرب آسيا,لاعبو منتخب الشباب الكويتي يحتفلون بالفوز بالبطولة بعد المباراة النهائية، وسط أجواء من الفرح والبهجة (الأنباء الكويتية),رياضة,الكويت
تونس تطلق مشروعاً جديداً لتوليد الطاقة الشمسية في المناطق النائية,جانب من ورشة عمل حضرها عدد من الخبراء المحليين والدوليين لبحث سبل تنفيذ مشروع الطاقة الشمسية في إحدى المناطق الريفية التونسية (مواقع التواصل),طاقة,تونس
اصطدام مروع بين حافلتين في الكويت يُسفر عن إصابات خطيرة,الحافلتان المتضررتان بعد حادث الاصطدام على أحد الطرق الرئيسية في الكويت، حيث تظهر آثار الضرر الكبير على الهيكل الخارجي للحافلتين (مواقع التواصل الاجتماعي).,حوادث,الكويت
مبادرة جديدة في مصر لتأهيل ذوي الاحتياجات الخاصة في سوق العمل,مجموعة من الشباب ذوي الاحتياجات الخاصة يتلقون تدريبات عملية في أحد مراكز التأهيل بالقاهرة (مواقع التواصل),قضايا اجتماعية,مصر
البحرين تعلن عن استثمارات جديدة في قطاع الطاقة المتجددة لتعزيز الاستدامة,وزيرة الطاقة البحرينية تتحدث خلال مؤتمر صحفي حول استراتيجيات الطاقة المتجددة في المنامة (الأخبار البحرينية),اقتصاد,البحرين
ارتفاع أسعار المواد الغذائية في العراق يثير قلق المواطنين,طوابير طويلة من المواطنين أمام محلات بيع المواد الغذائية في بغداد، مع تكدس السلع وارتفاع الأسعار بشكل ملحوظ (الجزيرة),اقتصاد,العراق
البحرين تطلق أول منصة تقنية مبتكرة لتحسين جودة التعليم عن بُعد,وزير التربية والتعليم البحريني يفتتح المنصة الجديدة خلال مؤتمر صحفي في المنامة، بحضور عدد من المعلمين والطلاب (مواقع التواصل),تقنية,البحرين
الإمارات تطلق مبادرة جديدة لزراعة مليون شجرة خلال عام 2024,فريق من المتطوعين يشارك في زراعة الأشجار ضمن المبادرة البيئية الجديدة في منطقة العين، تعبيراً عن التزام الإمارات بالاستدامة وحماية البيئة (البيان),بيئة,الإمارات
"انطلاق حملة ""نظافة البيئة"" في جدة بمشاركة المجتمعات المحلية",متطوعون يشاركون في تنظيف الشواطئ بجدة خلال الحملة، حيث تظهر حاويات جمع النفايات والمشاركين في العمل الجماعي.,بيئة,السعودية
الحكومة المصرية تعلن عن خطة جديدة لتعزيز الاستثمار في قطاع الطاقة المتجددة,وزير الكهرباء المصري خلال مؤتمر صحفي للإعلان عن تفاصيل خطة الاستثمار في الطاقة المتجددة، حيث يظهر خلفه رسومات بيانية توضح الأهداف المستقبلية (الشرق الأوسط).,سياسة,مصر
الإمارات تطلق مبادرة جديدة لدعم الابتكار في قطاع الصحة الرقمية,مجموعة من الخبراء والمبتكرين في مجال التكنولوجيا الصحية خلال مشاركتهم في ورشة عمل حول الابتكار الصحي في دبي (وام),تقنية,الإمارات
عمان تُعلن عن إطلاق مشروع طاقة شمسية بقدرة 500 ميجاوات في محافظة الداخلية,فنيون يقومون بتركيب الألواح الشمسية في موقع المشروع الجديد الذي يُعتبر خطوة نحو تحقيق الاستدامة في إنتاج الطاقة (الهيئة العامة للكهرباء والمياه),طاقة,عُمان
تونس تطلق منصة رقمية لدعم الابتكار في المجال الصحي,وزير الصحة التونسي يتحدث خلال مؤتمر صحفي بمناسبة إطلاق المنصة الرقمية الجديدة، بينما يظهر خلفه شاشة عرض توضح مميزات المنصة (مواقع التواصل),تقنية,تونس
جهود مصرية لتعزيز التعاون الأمني مع دول الجوار لمكافحة الإرهاب,وزير الداخلية المصري خلال مؤتمر صحفي مع نظرائه من دول شمال إفريقيا لمناقشة استراتيجيات مكافحة الإرهاب (مواقع التواصل),سياسة,مصر
انطلاق حوار وطني في مصر لمواجهة التحديات الاقتصادية والسياسية,أعضاء الحوار الوطني في جلسة افتتاحية تعقد في القاهرة، حيث يتبادلون الأفكار حول سبل تعزيز التنمية والاستقرار (الشرق الأوسط),سياسة,مصر
الكويت تطلق برنامجاً تعليمياً جديداً لتعزيز المهارات الرقمية لدى الطلاب,معلمون وطلاب يتفاعلون خلال ورشة عمل في إحدى المدارس الكويتية، حيث تم تقديم أدوات تعلم رقمية حديثة (مواقع التواصل الاجتماعي),تعليم,الكويت
تونس تحقق نمواً اقتصادياً غير مسبوق بفضل مشروعات الطاقة المتجددة,أحد مشاريع الطاقة الشمسية في تونس، حيث تتلألأ الألواح الشمسية تحت أشعة الشمس الساطعة في الصحراء (وكالة الأنباء التونسية),اقتصاد,تونس
"المغرب يطلق حملة للتطعيم ضد فيروس ""أوميكرون"" بين كبار السن",موظفو الصحة في المغرب يقومون بتلقيح كبار السن في مركز صحي بأحد الأحياء الشعبية (مواقع التواصل الاجتماعي),صحة,المغرب
الأمن الأردني يضبط شبكة تهريب مواد مخدرة عبر الحدود مع سوريا,عناصر من قوات الأمن الأردني أثناء قيامهم بتفتيش الشاحنات التي تم ضبطها في منطقة الحدود مع سوريا (الأردنية),سياسة,الأردن
العراق يطلق برنامجاً وطنياً لتعزيز التعليم المهني في المدارس الثانوية,طلاب في ورشة عمل تدريبية ضمن برنامج التعليم المهني، حيث يتعلمون مهارات جديدة في مجالات الحرف اليدوية والتكنولوجيا الحديثة (الجزيرة),تعليم,العراق
تصاعد الاحتجاجات في لبنان بسبب ارتفاع أسعار المحروقات وتأثيرها على المعيشة,جانب من الاحتجاجات الشعبية في بيروت، حيث ترفع اللافتات المطالبة بتحسين الوضع الاقتصادي وخفض الأسعار (الجزيرة),سياسة,لبنان
شبان تونسيون ينظمون حملة للتوعية بمخاطر المخدرات في الأحياء الشعبية,مجموعة من الشباب التونسيين يوزعون منشورات توعوية أمام مركز شبابي في حي شعبي بالعاصمة تونس (مواقع التواصل الاجتماعي),قضايا اجتماعية,تونس
"مهرجان قرطاج الدولي يفتح أبوابه لدورة جديدة تحت شعار ""الحوار الثقافي""",مشهد من الافتتاح الرسمي لمهرجان قرطاج الدولي، حيث تجمع حشود من الزوار حول المسرح الروماني الشهير في تونس، وسط أجواء احتفالية وموسيقية مميزة (مواقع التواصل).,ثقافة,تونس
قطر تطلق مشروعًا طموحًا لتحسين كفاءة استخدام الطاقة في القطاع الصناعي,وفد رسمي يشارك في حفل إطلاق المشروع الجديد لتحسين كفاءة استخدام الطاقة، حيث يظهر الرئيس التنفيذي لشركة قطر للطاقة في لقاء مع المهندسين والمختصين (وكالات).,طاقة,قطر
حادث اصطدام مروع على الطريق السريع في الجزائر يُسفر عن 5 وفيات,مشهد من موقع الحادث حيث تضررت عدة سيارات على الطريق السريع، وعناصر من الحماية المدنية في حالة تأهب (مواقع التواصل),حوادث,الجزائر
انطلاق مشروع تعليمي جديد لتعزيز مهارات التلاميذ في المناطق القروية بالمغرب,تلاميذ في إحدى المدارس القروية بالمغرب يتلقون دروسًا في التكنولوجيا الحديثة خلال إطلاق المشروع الجديد (الأناضول),تعليم,المغرب
"انطلاق مهرجان ""مراكش للثقافة والفنون"" بمشاركة فنانين من مختلف الدول","صورة لجمهور متحمس في حفل افتتاح مهرجان ""مراكش للثقافة والفنون""، حيث يشارك الفنانون بألوانهم التقليدية ويعكسون التنوع الثقافي (الأخبار المغربية)",ثقافة,المغرب
السعودية تعلن عن مبادرة جديدة لتعزيز التعاون الأمني مع الدول العربية,مسؤولون سعوديون يجتمعون في مقر وزارة الداخلية لمناقشة تفاصيل المبادرة الأمنية المشتركة (واس),سياسة,السعودية
حريق هائل يلتهم منطقة صناعية في أبوظبي ويخلف أضراراً جسيمة,أعمدة الدخان الكثيف تتصاعد من موقع الحريق في المنطقة الصناعية بأبوظبي، وسط جهود رجال الإطفاء للسيطرة عليه (وكالات),حوادث,الإمارات
"تدشين مبادرة ""شجرة لكل طفل"" لتعزيز الوعي البيئي في مدارس الإمارات",طلاب في إحدى المدارس الإماراتية يشاركون في زراعة الأشجار ضمن المبادرة الجديدة (تصوير خاص),قضايا اجتماعية,الإمارات
منتخب عمان يحقق انتصارًا هامًا في تصفيات كأس آسيا 2023,لاعب منتخب عمان يحتفل مع زملائه بعد تسجيل هدف الفوز في مباراة مثيرة ضد المنتخب الهندي (الأناضول),رياضة,عُمان
انزلاق شاحنة يؤدي إلى حادث مروع على طريق الصحراوي في الأردن,الشاحنة المنقلبة وسط الطريق، مع وجود أفراد الدفاع المدني يحاولون السيطرة على الموقف (الراي),حوادث,الأردن
فعاليات ثقافية وفنية تعزز الهوية العمانية في مسقط,جانب من المهرجان الثقافي الذي يجمع بين الفنون التقليدية والمعاصرة في حديقة النسيم، حيث تجتمع العائلات للاستمتاع بالعروض الفنية والمأكولات العمانية. (الجزيرة),مجتمع,عُمان
"""الأردن يشهد ارتفاعاً في استثمارات الطاقة المتجددة مع توجه الحكومة نحو الاستدامة""",محطة للطاقة الشمسية في الصحراء الأردنية تعكس جهود البلاد في تحقيق أهداف الطاقة النظيفة (مواقع التواصل),اقتصاد,الأردن
جلالة الملك عبدالله الثاني يدعو لتعزيز الحوار الوطني في مواجهة التحديات الاقتصادية,جلالة الملك عبدالله الثاني خلال لقائه مع ممثلي الأحزاب السياسية والنقابات في العاصمة عمان، حيث ناقش سبل تعزيز الحوار الوطني (بترا),مجتمع,الأردن
حادث سير مروع في البحرين يسفر عن إصابات متعددة,مركبتان متضررتان بشكل كبير نتيجة الاصطدام القوي على الطريق السريع، وفرق الإنقاذ تعمل على تقديم المساعدة للمصابين (البحرين اليوم),حوادث,البحرين
