title,caption,topic,country
"الجزائر تطلق ""جيل المهنة"": 50 مركزاً تكنولوجياً جديداً لدعم التكوين المهني","شباب جزائريون يتدربون على آلات حديثة في ورشة تكوين مهني متقدمة، ضمن مبادرة ""جيل المهنة"".",تعليم,الجزائر
البحرين تطلق برنامجاً وطنياً شاملاً لدعم الصحة النفسية للأطفال والمراهقين,أطفال يتفاعلون مع أخصائيين نفسيين في بيئة داعمة ضمن برنامج يهدف لتعزيز الوعي بالصحة النفسية لدى النشء (شترستوك),صحة,البحرين
"جزر القمر تطلق مشروعاً وطنياً لترميم ""المسجد القديم"" في موروني لحفظ تراثها الروحي","واجهة ""المسجد القديم"" التاريخي في العاصمة موروني بجزر القمر، الذي يُعد رمزاً للعمارة الإسلامية في الأرخبيل (رويترز).",ثقافة,جزر القمر
تعاون مكافحة المخدرات يكسر الجمود: مساعٍ إقليمية لإعادة دمج سوريا سياسياً,اجتماع أمني إقليمي يناقش سبل تعزيز التعاون المشترك لمكافحة تهريب المخدرات عبر الحدود السورية.,سياسة,سوريا
"موريتانيا تطلق مبادرة وطنية لحفظ ""كنوز المحاظر"" الشعرية الشفهية من الاندثار",شيخ موريتاني يروي قصائده الشفهية أمام فريق من الشباب الموثقين في إحدى المحاظر التقليدية بنواكشوط، في مشهد يعكس جهود حفظ الموروث الثقافي غير المادي (رويترز).,ثقافة,موريتانيا
"الجزائر: إطلاق ""مخطط الألف مدرسة خضراء"" لتعزيز جودة التعليم وتحقيق الاستدامة الوطنية",صورة جوية لمجمع مدرسي حديث الإنشاء في ضواحي مدينة قسنطينة، يظهر أسطحاً مزودة بألواح شمسية ومساحات خضراء واسعة، كنموذج للمدارس المستقبلية ضمن المبادرة الوطنية.,تعليم,الجزائر
الصومال تدشن مركز بيانات وطني حديث لتعزيز السيادة الرقمية والنمو الاقتصادي,مسؤولون حكوميون صوماليون يتابعون عرضاً تقديمياً داخل أروقة مركز البيانات الوطني الجديد في العاصمة مقديشو أثناء حفل الافتتاح الرسمي.,تقنية,الصومال
تصادم تسلسلي مروع يودي بحياة شخصين ويصيب 11 آخرين على طريق الإمارات بالشارقة,فرق الدفاع المدني والإسعاف الإماراتية تتعامل مع موقع حادث تصادم تسلسلي نجم عن تدهور الرؤية على طريق الإمارات في الشارقة فجر اليوم، حيث تظهر الأضرار البالغة على عدد من المركبات المتورطة.,حوادث,الإمارات
الأردن يطلق المرحلة الأولى من برنامج وطني للكشف المبكر عن أمراض القلب والسكري,طبيب يشرح لمتطوع إجراءات الفحص خلال حملة توعية صحية سابقة في مركز طبي بالعاصمة الأردنية عمّان.,صحة,الأردن
موريتانيا توقع صفقة تاريخية لإنشاء مجمع للهيدروجين الأخضر بقيمة 4 مليارات دولار,تظهر في الصورة لقطة جوية واسعة لموقع صحراوي شاسع في موريتانيا، مع رسوم بيانية توضيحية تظهر التصور المستقبلي لمجمع صناعي ضخم لإنتاج الهيدروجين الأخضر، يبرز فيها استخدام الألواح الشمسية ومراوح الرياح كمصادر للطاقة المتجددة.,اقتصاد,موريتانيا
"البحرين تطلق ""روايات الجزيرة"" لدعم التراث الشفهي والروائي الشبابي","حكواتي بحريني يروي قصة لمجموعة من الأطفال والشبان خلال ورشة عمل تحضيرية ضمن فعاليات إطلاق مهرجان ""روايات الجزيرة"" الثقافي في المنامة (وكالة الأنباء البحرينية).",ثقافة,البحرين
مصر تطلق أكاديميات متخصصة لتنمية المواهب في الرياضات المائية,قوارب تجديف تتهادى في مياه نهر النيل بالقاهرة، بينما يتدرب عليها مجموعة من الشباب المصريين ضمن برنامج وطني لتطوير رياضات التجديف والكانوي.,رياضة,مصر
البحرين تستقطب استثمارات بمليار دولار عبر صندوق جديد لتمويل المشاريع الخضراء,منظر لأفق المنامة يبرز الأبراج المالية الحديثة في العاصمة البحرينية (رويترز),اقتصاد,البحرين
فلسطين تعزز أمنها الغذائي بمزارع عمودية: مبادرة جديدة لمواجهة شح المياه بالضفة الغربية,مهندسون وفنيون فلسطينيون يتفقدون محاصيل خضراوات ورقية تزرع بطريقة الزراعة العمودية داخل أحد البيوت البلاستيكية الحديثة في ريف بيت لحم، ضمن مشاريع لتعزيز الاكتفاء الذاتي.,اقتصاد,فلسطين
تونس تسرّع في تبني التقنيات الزراعية الذكية لمواجهة تحديات الأمن الغذائي,مهندس زراعي يستعرض تطبيقات مراقبة المحاصيل باستخدام أجهزة لوحية في مزرعة حديثة بولاية بنزرت (وكالة تونس أفريقيا للأنباء),تقنية,تونس
سيول جارفة تباغت متنزّهين في وادي بمحافظة شمال الباطنة.. حصيلة أولية لضحايا ومفقودين,فرق الإنقاذ تباشر عمليات البحث عن مفقودين في مجرى وادٍ غمرته السيول شمال الباطنة (الشرطة السلطانية العمانية),حوادث,عُمان
قطر تدشن برنامجاً وطنياً طموحاً للكشف المبكر عن السرطان بتقنيات متطورة,طبيب يعرض شاشة جهاز تصوير طبي متقدم خلال فعالية إطلاق برنامج الكشف المبكر عن السرطان في الدوحة (مؤسسة حمد الطبية).,صحة,قطر
قانون استعادة الأموال المنهوبة: جدل يهدد بتعميق الشرخ السياسي في لبنان,نواب لبنانيون خلال جلسة سابقة في مجلس النواب ببيروت (رويترز),سياسة,لبنان
موريتانيا تتجه لتحديث أسطول الصيد بملايين الدولارات لمواجهة تحديات الأمن الغذائي وتعزيز الصادرات,صيادون موريتانيون يفرغون شباكهم من الأسماك الطازجة على رصيف ميناء نواكشوط، مع خلفية لسفن صيد تقليدية (رويترز).,اقتصاد,موريتانيا
"السعودية تدشن برنامج ""قلبك أولاً"" للكشف المبكر عن قصور القلب المزمن",فريق طبي متخصص يقدم استشارات وفحوصات مجانية للكشف عن أمراض القلب في إحدى المراكز الصحية ضمن فعاليات برنامج وطني (شترستوك),صحة,السعودية
تقرير أممي يحذر: عشرات المدارس الرسمية في لبنان على شفا الانهيار وتفتقر لأدنى معايير السلامة,طلاب يتلقون دروسهم داخل فصول دراسية متهالكة في إحدى المدارس الرسمية شمال لبنان تفتقر لأعمال الصيانة (الفرنسية),تعليم,لبنان
الإمارات تطلق خطة استراتيجية طموحة لرعاية المواهب الرياضية الواعدة عالمياً,رياضيون إماراتيون ناشئون يتدربون في أحد المراكز الرياضية المتطورة، تجسيداً لأهداف الخطة الاستراتيجية الجديدة الرامية لصقل المواهب الواعدة. (وام),رياضة,الإمارات
"""بوابة الشرق الأوسط"": السعودية تطلق مبادرة طموحة لتعزيز منظومتها اللوجستية وتيسير التجارة الإقليمية",لقطة جوية حديثة لأحد المجمعات اللوجستية المتطورة في السعودية، تظهر مساحات واسعة لتخزين البضائع وشبكة طرق ربط سلسة، في إشارة إلى الاستثمارات الضخمة في البنية التحتية.,اقتصاد,السعودية
البحرين تكشف عن خطة عمل حكومية لدمج الشباب في صنع القرار وتعزيز الحوكمة,وزير شؤون الشباب البحريني يتحدث خلال مؤتمر صحفي للإعلان عن المبادرة الجديدة في المنامة (وكالة أنباء البحرين),سياسة,البحرين
تلمسان تستقبل ورش عمل مكثفة لإحياء فن الزليج الأندلسي وتأهيل جيل جديد من الحرفيين,صورة مقربة تُظهر أيادي حرفي جزائري شاب وهو يثبت بدقة قطعة زليج ملونة في لوحة فنية جدارية خلال إحدى الورش بمدينة تلمسان.,ثقافة,الجزائر
السعودية تدشن حملة وطنية واسعة لتعزيز الوعي بالصحة النفسية ومواجهة وصمة العار,لوحة إعلانية ضخمة تعرض شعار الحملة الوطنية لتعزيز الوعي بالصحة النفسية في أحد شوارع الرياض، تزامناً مع تدشينها (واس),قضايا اجتماعية,السعودية
تجاذبات المشهد السياسي المصري: دعوات لتوسيع قاعدة المشاركة قبيل استئناف الحوار الوطني,مشاركون من مختلف الأطياف السياسية في مؤتمر تشاوري بالقاهرة، في إطار التحضيرات لجولات الحوار الوطني المقبلة (مكتب الرئاسة المصرية).,سياسة,مصر
نادي جمهورية يحسم لقب الدوري الجيبوتي في مواجهة حامية الوطيس,لاعبو نادي جمهورية يحتفلون بلقب الدوري الجيبوتي وسط حشود جماهيرية في ملعب مدينة جيبوتي (الاتحاد الجيبوتي لكرة القدم),رياضة,جيبوتي
جيل بلا صفوف دراسية: أطفال السودان النازحون يواجهون أزمة تعليم وصحة نفسية متفاقمة,مجموعة من الأطفال النازحين يجلسون أمام خيمة مؤقتة في إحدى ضواحي ود مدني، يفتقدون مقاعد الدراسة ومرافق الرعاية (الأمم المتحدة),قضايا اجتماعية,السودان
"تدهور نتائج القادسية يثير غضب الجماهير ويزيد الضغط على إدارة ""القلعة الصفراء""",جماهير نادي القادسية تعرب عن استيائها خلال مباراة أخيرة شهدت خسارة فريقها ضمن منافسات الدوري الكويتي الممتاز (رويترز),رياضة,الكويت
عُمان تدشّن منصة سحابية وطنية ضخمة لتعزيز التحول الرقمي والتنوع الاقتصادي,وزير النقل والاتصالات وتقنية المعلومات العماني، م. سعيد البلوشي، يتفقد وحدات الخوادم الحديثة داخل مركز البيانات الوطني الجديد خلال حفل الافتتاح الرسمي في مسقط (وكالة الأنباء العمانية),تقنية,عُمان
المغرب يطلق مشروعاً ضخماً لرقمنة وترميم آلاف المخطوطات اليهودية العتيقة بفاس,لقطة مقربة لمخطوط يهودي قديم مفتوح، تظهر فيه الكتابة العبرية، مع أيادٍ ترتدي قفازات واقية تعمل على ترميم إحدى صفحاته داخل مختبر متخصص بمدينة فاس (وكالة الأنباء المغربية),ثقافة,المغرب
الريان يعزز صدارته لدوري نجوم قطر بفارق تاريخي ويقترب من اللقب الغائب,لاعب من نادي الريان يحتفل بتسجيل هدف في إحدى مباريات دوري نجوم قطر على استاد أحمد بن علي (الجزيرة),رياضة,قطر
تفاقم تلوث المياه الجوفية يهدد الأمن الغذائي في سهل البقيعة بالضفة الغربية,مزارع فلسطيني يتفقد محصولاً متضرراً جراء تلوث المياه في سهل البقيعة بالضفة الغربية.,بيئة,فلسطين
البرلمان الموريتاني يشرع في مناقشة تفصيلية لمشروع قانون إصلاح النظام الانتخابي,جانب من القاعة الرئيسية للجمعية الوطنية الموريتانية خلال إحدى الجلسات التشريعية الأخيرة في نواكشوط (وكالة الأنباء الموريتانية),سياسة,موريتانيا
البحرين تدشن مركز بيانات سحابي ضخم لتعزيز تنافسيتها الإقليمية,واجهة مركز بيانات سحابي حديث في العاصمة البحرينية المنامة (رويترز),تقنية,البحرين
مدارس الضفة الغربية تدمج المهارات الرقمية والمهنية في مناهجها لتعزيز فرص الشباب,طلاب فلسطينيون يعملون على مشاريع تطبيقية في مختبر تقني بإحدى مدارس رام الله، ضمن المبادرة الجديدة لتعزيز المهارات (رويترز),تعليم,فلسطين
"""لمحة صومالية"" يفتتح أبوابه في مقديشو لتعزيز الفنون المحلية وهويتها","وزير الثقافة الصومالي ومسؤولون محليون أثناء قص شريط الافتتاح أمام مدخل متحف ""لمحة صومالية"" الجديد في مقديشو (وكالة الأنباء الصومالية)",ثقافة,الصومال
حملة شبابية بجزر القمر تطلق مبادرات مبتكرة لمستقبل بحري مستدام,شباب متطوعون من جزر القمر يفرزون النفايات البلاستيكية التي جمعوها من شاطئ محلي ضمن جهودهم لحماية البيئة البحرية.,مجتمع,جزر القمر
الاتحاد العُماني لكرة القدم يوافق على زيادة عدد اللاعبين الأجانب في دوري عمانتل,جانب من اجتماع مجلس إدارة الاتحاد العُماني لكرة القدم لمناقشة اللوائح الجديدة لدوري عمانتل للمحترفين.,رياضة,عُمان
عُمان تدشن المرحلة التشغيلية الأولى لمشروع الدقم للهيدروجين الأخضر بحضور دولي,وزير الطاقة والمعادن العُماني، الدكتور سالم العوفي (يسار)، وممثل عن ائتلاف الشركاء الدوليين خلال جولة تفقدية لمرافق مشروع الهيدروجين الأخضر في الدقم، الأربعاء. (وكالة الأنباء العُمانية),طاقة,عُمان
مصر تعلن خطة واسعة لإصلاح التعليم الفني ليتماشى مع متطلبات الصناعة الحديثة,طلاب مصريون يتدربون على تشغيل آلات حديثة داخل ورشة عمل فنية في إحدى المعاهد المتخصصة في القاهرة. (رويترز),تعليم,مصر
"قطر تدشن توسع ""حقل الشمال"" الأضخم عالمياً.. قفزة استراتيجية لتأمين إمدادات الطاقة",منظر بانورامي لمرافق معالجة الغاز المسال العملاقة في مدينة رأس لفان الصناعية بقطر، والتي تعد مركزاً حيوياً لمشروع توسعة حقل الشمال.,اقتصاد,قطر
حادث مروع على أوتوستراد الشمال يودي بحياة خمسة أشخاص ويصيب عشرة آخرين في لبنان,مشهد من موقع حادث التصادم المروع على أوتوستراد الشمال، يظهر فيه عدد من المركبات المتضررة وسيارات الإسعاف وعناصر الدفاع المدني أثناء عمليات الإغاثة وسحب الجرحى (الدفاع المدني اللبناني).,حوادث,لبنان
تحول تاريخي: الدوري العراقي الممتاز يقرّ تطبيق تقنية حكم الفيديو (VAR) رسمياً,لقطة من إحدى مباريات الدوري العراقي الممتاز (أرشيفية)، تظهر اللعب الجاري، في انتظار تطبيق تقنية حكم الفيديو المساعد (VAR) لتعزيز العدالة التحكيمية.,رياضة,العراق
انهيار جزء من جسر قيد الإنشاء في الدمام يثير تساؤلات حول معايير السلامة,فرق الإنقاذ تعمل على إزالة الركام من موقع انهيار جزء من جسر قيد الإنشاء على طريق الملك فهد في الدمام (الدفاع المدني السعودي).,حوادث,السعودية
اليمن: مبادرة إقليمية جديدة تستهدف تمكين الإدارة المحلية في المناطق المحررة,وفد دولي وإقليمي يجتمع مع مسؤولين محليين في مدينة مأرب، اليمن، خلال ورشة عمل حول تحديات الحكم المحلي، 15 مايو 2024 (رويترز),سياسة,اليمن
أبوظبي تستضيف جولة محادثات مكثفة حول مستقبل الانتقال السياسي في السودان,ممثلون عن الأطراف المدنية والعسكرية السودانية يلتقون في قاعة اجتماعات بالعاصمة الإماراتية أبوظبي لمناقشة سبل إنهاء الأزمة السياسية الراهنة (وكالة أنباء الإمارات),سياسة,الإمارات
"الجزائر تطلق ""الورشات النموذجية"": برنامج وطني لتعزيز التعليم المهني وتجسير الفجوة مع متطلبات السوق",طلاب في ورشة عمل تقنية داخل معهد للتكوين المهني بولاية وهران يقومون بتطبيق عملي على أنظمة التحكم الرقمي، ضمن البرنامج الوطني الجديد (وكالة الأنباء الجزائرية).,تعليم,الجزائر
رغم تحديات المناخ.. الصادرات الفلاحية المغربية تسجل طفرة نوعية وتتجاوز التوقعات,مزارعون مغاربة يجنون محصول الطماطم المعد للتصدير في سهل الغرب (رويترز),اقتصاد,المغرب
حرفيو القاهرة التاريخية: فنون الأجداد تواجه تحديات البقاء في قلب العاصمة,حرفي مصري مسن يزين قطعة خشبية بزخارف تقليدية داخل ورشة عتيقة في حي الجمالية بالقاهرة.,ثقافة,مصر
سلطنة عمان تبرم اتفاقية تاريخية لتطوير مجمع ضخم للهيدروجين الأخضر بالدقم,تصور فني للمرحلة الأولى من مشروع مجمع إنتاج الهيدروجين الأخضر الضخم في المنطقة الصناعية بالدقم، عُمان (صورة توضيحية/وكالات).,طاقة,عُمان
تونس تطلق برنامجاً وطنياً لتعزيز تنافسية زيت الزيتون البكر الممتاز في الأسواق العالمية,عمال تونسيون يفحصون جودة زيت الزيتون البكر الممتاز في أحد المعاصر الحديثة بمدينة سوسة، استعداداً للتصدير.,اقتصاد,تونس
الكويت تطلق استراتيجية وطنية طموحة لتعزيز الكشف المبكر عن الأمراض المزمنة,طبيب يشرح نتائج فحص دوري لمريض في أحد المراكز الصحية بالكويت، ضمن حملة توعية بأهمية الكشف المبكر (رويترز).,صحة,الكويت
الصومال يكشف عن خطة خمسية طموحة لمضاعفة إنتاج الثروة السمكية بدعم دولي,صيادون صوماليون يحملون صيداً وفيراً من الأسماك على متن قاربهم قبالة ساحل بندرغاز في بونتلاند (الفرنسية),اقتصاد,الصومال
نقص المياه يتفاقم في القرى الشرقية بموريتانيا ويدفع عشرات الأسر للنزوح,نساء وأطفال يحملون أوعية فارغة قرب بئر جافة في إحدى القرى المتضررة من شح المياه شرق موريتانيا.,مجتمع,موريتانيا
"مرسوم سلطاني في عُمان يؤسس ""المجلس الوطني للبحث العلمي والابتكار""",وزير الاقتصاد العماني يقف إلى جانب خريطة توضح المشاريع الاستراتيجية المستقبلية للسلطنة ضمن رؤية 2040 (وكالة الأنباء العمانية),سياسة,عُمان
الصومال: افتتاح ملعب مقديشو الدولي بحلة جديدة يفتح آفاقاً للرياضة الوطنية,صورة جوية تظهر ملعب مقديشو الدولي المتجدد بالكامل، مزيناً بالأعلام الصومالية ومضاءً بالأنوار خلال حفل الافتتاح بحضور جماهيري غفير.,رياضة,الصومال
خبراء: حوافز الاستثمار الجديدة في السعودية تعزز مكانتها كمركز اقتصادي إقليمي,أبراج حديثة في العاصمة السعودية الرياض تعكس التطور الاقتصادي المتسارع (غيتي),سياسة,السعودية
"قطر تدشن استراتيجية وطنية ""طموحة"" للصحة النفسية: مئات المبادرات النوعية لتعزيز الرفاه الشامل",جانب من ورشة عمل مجتمعية لرفع الوعي بالصحة النفسية، ضمن فعاليات إطلاق الاستراتيجية الجديدة (قنا),صحة,قطر
أمواج المحيط تبتلع سواحل جيبوتي: ارتفاع منسوب البحر يهدد سبل عيش الصيادين,"صياد جيبوتي يتفقد حاجزاً رملياً مؤقتاً أقامه لحماية أساسات منزله من زحف البحر على شاطئ ""أوبوك"" (رويترز)",بيئة,جيبوتي
المدارس المغلقة والنزوح يحرمان آلاف الأطفال السودانيين من حق التعليم,طفل سوداني يحمل حقيبة مدرسية بالية ويسير على طريق ترابي قرب مخيم للنازحين في ولاية الجزيرة، السودان، في إشارة إلى صعوبة الوصول للمدارس.,قضايا اجتماعية,السودان
"مبادرة ""نحو المستقبل"" تدرب شباب مخيمات الضفة الغربية على مهارات رقمية متقدمة",مجموعة من الشبان الفلسطينيين يتدربون على تصميم الويب والبرمجة داخل مركز مجتمعي في مخيم قلنديا بالضفة الغربية ضمن مشروع لتأهيل الشباب لسوق العمل (وفا),مجتمع,فلسطين
الجزائر تطلق برنامجاً وطنياً شاملاً للكشف المبكر عن سرطان القولون والمستقيم,طبيبة جزائرية تشرح أهمية الفحص الوقائي لمواطنة خلال حملة توعوية صحية في مركز طبي بالعاصمة (الجزائرية),صحة,الجزائر
دبي تدشن أضخم مركز بيانات مستدام بالمنطقة لتعزيز التحول الرقمي,منظر جوي لمركز البيانات الجديد في دبي، والذي يتميز بتصميمه المستدام ومنظومة واسعة من الألواح الشمسية المنتشرة في محيطه (رويترز).,تقنية,الإمارات
الصومال: ورش عمل مبتكرة تحول طاقات الشباب العاطل إلى مهارات منتجة,شباب صوماليون يتدربون على مهارات إصلاح الأجهزة المنزلية والإلكترونية في إحدى الورش المهنية بمدينة هرجيسا شمال الصومال (وكالة الأنباء الصومالية - صونا).,مجتمع,الصومال
تحدي الزيتون: تغير المناخ يهدد المحصول الاستراتيجي في مزارع فلسطين,مزارع فلسطيني يتفحص أشجار الزيتون المتضررة من نقص المياه في إحدى حقول الضفة الغربية. (رويترز),بيئة,فلسطين
المغرب يدشن مركز بيانات استراتيجي لتعزيز الخدمات السحابية والسيادة الرقمية,مسؤولون مغاربة خلال حفل تدشين مركز البيانات الاستراتيجي الجديد في المنطقة الصناعية بضواحي الدار البيضاء.,تقنية,المغرب
25 قتيلاً على الأقل في تصادم مروع لحافلة ਰكاب وشاحنة جنوب أم درمان,فرق الإنقاذ السودانية تباشر موقع حادث التصادم المأساوي بين حافلة ركاب وشاحنة نقل بضائع على طريق سريع جنوب أم درمان (رويترز).,حوادث,السودان
عشرات الإصابات جراء تصادم بين قطار ركاب وشاحنة نقل بضائع جنوب تونس,فرق الإنقاذ والإسعاف في موقع حادث اصطدام قطار ركاب بشاحنة قرب منطقة سيدي بوزيد، حيث تتصاعد أعمدة الدخان من حطام المركبتين (الوكالة التونسية للأنباء),حوادث,تونس
قطر: دعوات لتوسيع مظلة الدعم النفسي لمواجهة تحديات المجتمع الحديث,مجموعة من الشباب القطري يشاركون في ورشة عمل توعوية حول الصحة النفسية في أحد المراكز المجتمعية بالدوحة (الجزيرة - أرشيفية),قضايا اجتماعية,قطر
المغرب يطلق مشروعاً رائداً لإنقاذ واحات درعة تافيلالت من شبح الجفاف والتصحر,منظر جوي لواحة خضراء شاسعة من أشجار النخيل في منطقة درعة تافيلالت بجنوب المغرب، ويظهر محيطها الواسع من الأراضي القاحلة، ما يبرز التحدي البيئي الذي يواجهها.,بيئة,المغرب
انطلاق مشاورات برلمانية مكثفة حول تعديلات مقترحة لقانون الانتخابات في موريتانيا,مشهد عام من إحدى الجلسات السابقة للجمعية الوطنية الموريتانية أثناء مناقشة مشاريع قوانين (رويترز),سياسة,موريتانيا
"""وريث الواحة"": مبادرة مجتمعية بعُمان تحمي النخيل العريق وتُعزز الهوية بمشاركة الشباب","شباب عمانيون يتفقدون فسائل النخيل المزروعة حديثاً ضمن مبادرة ""وريث الواحة"" في إحدى مزارع التمور التاريخية بولاية عبري.",مجتمع,عُمان
بأيادٍ شبابية.. مبادرة أهلية تعيد إحياء الحرف التراثية في قلب القاهرة التاريخية,مجموعة من الشباب المصري يتدربون على فن صناعة الزجاج المنفوخ التقليدي في ورشة جديدة بحي السيدة زينب بالقاهرة (رويترز),مجتمع,مصر
قوانين صارمة لمكافحة الشغب في الملاعب الجزائرية عقب أحداث دامية,عناصر أمنية تنتشر بكثافة حول ملعب 5 يوليو بالجزائر العاصمة خلال إحدى مباريات الدوري (رويترز),رياضة,الجزائر
**زيادة غير متوقعة في ساعات التقنين الكهربائي بسوريا.. محطات التوليد تواجه نقصاً حاداً في الغاز**,**مشهد ليلي لأحد شوارع دمشق شبه المظلمة، مع إضاءة خافتة صادرة من بعض المنازل، تعكس واقع التقنين الكهربائي المتزايد في العاصمة السورية.**,طاقة,سوريا
**الكويت تطلق المرحلة الثانية من مشروع لدمج الطاقة الشمسية في عملياتها النفطية**,**مصفوفة ضوئية عملاقة تعمل على تشغيل جزء من مرافق التجميع في حقل نفطي كويتي، ضمن خطة المؤسسة للتوسع في الطاقة المتجددة.**,طاقة,الكويت
اكتشاف أثري جديد في شمال السعودية يضيء جوانب خفية من الحضارات القديمة,"فريق من الخبراء السعوديين والدوليين يعاينون بقايا معمارية مكتشفة حديثاً ضمن موقع ""دومة الجندل"" الأثري الموسع.",ثقافة,السعودية
جزر القمر تطلق مشروعًا طموحًا لتعزيز الاتصال الرقمي بين جزرها عبر كابل بحري جديد,فنيون يشاركون في عملية تركيب كابل اتصالات بحري على شاطئ إحدى جزر القمر، إيذاناً ببدء المشروع الجديد.,تقنية,جزر القمر
النادي البنزرتي يطلق مشروعاً ضخماً لتحديث ملعبه وتلبية معايير الكاف,تصميم هندسي حديث لملعب 15 أكتوبر في بنزرت بعد إعلان مشروع التحديث (الصحافة التونسية),رياضة,تونس
السلط الأردنية: مبادرات شبابية تعيد إحياء بيوت المدينة التراثية بمعمارها العثماني,إحدى البيوت العثمانية التاريخية التي جرى ترميمها في مدينة السلط الأردنية (الجزيرة),ثقافة,الأردن
قطر تعزز ريادتها في الطاقة ببرنامج طموح لمضاعفة قدرات احتجاز الكربون,منظر جوي لمنشأة صناعية متطورة تابعة لقطر للطاقة، تُظهر التزام الدولة بتقنيات احتجاز الكربون.,طاقة,قطر
بتوجيهات رئاسية.. مصر تطلق أكبر برنامج وطني للكشف عن عيوب القلب الخلقية لدى المواليد,كادر طبي متخصص يجري فحصاً للقلب لطفل رضيع في إطار البرنامج الوطني للكشف المبكر عن عيوب القلب الخلقية بمصر.,صحة,مصر
مبادرة مجتمعية تُحيي كنوز المخطوطات النادرة من غياهب الإهمال في جبال اليمن,متطوع يقوم بتصنيف مخطوط قديم مُتضرر في إحدى المكتبات العائلية بمدينة صعدة اليمنية، ضمن جهود ترميم وحفظ التراث الثقافي (صورة خاصة).,ثقافة,اليمن
أندية الدوري العراقي تتجه للخبرة الأجنبية لضمان الاستقرار الفني في الموسم القادم,مدرب أجنبي يشرف على تدريبات فريق عراقي لكرة القدم في أحد الملاعب المحلية، استعدادًا للمنافسات المرتقبة (رويترز),رياضة,العراق
"اليمن: ""أمهات قبل الأوان"".. أزمة زواج القاصرات تتفاقم في مخيمات النزوح",فتاة يمنية صغيرة تحمل طفلاً، في أحد مخيمات النازحين بمحافظة تعز، في مشهد يعكس تفاقم ظاهرة زواج القاصرات. (رويترز),قضايا اجتماعية,اليمن
جيبوتي تعلن عن استكمال المرحلة الأولى لمشروع كبير للطاقة الحرارية الأرضية,أبراج تبريد وأنابيب بخار تتصاعد من مجمع محطة طاقة حرارية أرضية في منطقة أسالا بجيبوتي (رويترز),طاقة,جيبوتي
القوات الصومالية تعلن استعادة مناطق إستراتيجية في عملية عسكرية بمحافظة باي,جنود من الجيش الصومالي في مركبة عسكرية خلال تقدمهم ضمن عملية أمنية سابقة جنوب البلاد (الفرنسية),سياسة,الصومال
"جزر القمر تطلق ""مهرجان التراث البحري"" لتعزيز الهوية الثقافية للعاصمة موروني",قوارب صيد تقليدية ملونة تزين شاطئ موروني خلال انطلاق فعاليات مهرجان التراث البحري بجزر القمر (وكالة الأنباء القمرية),ثقافة,جزر القمر
خبراء يحذرون: تلوث نهر العاصي يهدد الأمن الغذائي والصحي في وسط سوريا,تراكم لنفايات صناعية وزراعية على ضفاف نهر العاصي قرب مدينة حماة، مع تدهور جودة المياه وتأثيرها على الزراعة المحلية. (رويترز),بيئة,سوريا
ارتفاع منسوب المتوسط يهدد دلتا النيل المصرية.. ومشاريع لتدارك الكارثة,لقطة جوية تظهر أعمال بناء حواجز أمواج على طول الساحل الشمالي لدلتا النيل، مع ظهور بعض الأراضي الزراعية المجاورة للماء (وكالة الأنباء المصرية),بيئة,مصر
الصحة النفسية للشباب الأردني في مرمى التحدي: دعوات لتكامل الدعم بالمؤسسات التعليمية,طالب جامعي أردني يبدو شارد الذهن في أحد ممرات جامعة حكومية في عمان، في ظل تزايد القلق بشأن الضغوط الأكاديمية والاجتماعية التي يواجهها الشباب.,صحة,الأردن
البحرين تطلق مبادرة وطنية لتعزيز المهارات التطبيقية في مناهج التعليم العام,طلاب بحرينيون في المرحلة الابتدائية يعملون على مشروع جماعي تفاعلي داخل فصل دراسي مجهز، بينما تشرف عليهم معلمة في إطار المبادرة الوطنية الجديدة لدمج المهارات التطبيقية (وزارة التربية والتعليم البحرينية).,تعليم,البحرين
ليبيا تطلق أكبر مشاريعها للطاقة الشمسية جنوباً لتعزيز استقرار الشبكة الكهربائية,عمال يركبون ألواحاً شمسية ضخمة في مشروع جديد للطاقة المتجددة وسط الصحراء الليبية (رويترز).,طاقة,ليبيا
"العراق يدشن ""مدينة الكرخ الرياضية"" لتحفيز الأجيال الشابة وتنمية المواهب","لقطة جوية لـ ""مدينة الكرخ الرياضية"" الجديدة في بغداد، تظهر مرافقها المتعددة وتجهيزاتها الحديثة لاستقبال مختلف الأنشطة الرياضية والشبابية.",رياضة,العراق
المغرب يطلق برنامجاً صحياً رائداً لتوسيع الكشف المبكر عن أمراض القلب في المناطق القروية,وحدة طبية متنقلة تابعة للبرنامج الجديد تجري فحوصات قلب لسكان إحدى القرى بالمغرب.,صحة,المغرب
منظمات صحية تكثف جهودها لمواجهة تفشي الليشمانيا في مناطق شمال سوريا,طفل سوري يتلقى علاجاً في نقطة طبية مؤقتة شمال حلب، ضمن جهود مكافحة الليشمانيا (وكالات),صحة,سوريا
نور الشمس يضيء أفق الأمل: مشروع فلسطيني حيوي ينهي أزمة الكهرباء في طواحين الهواء بالضفة الغربية,مجموعة من الألواح الشمسية الحديثة منصوبة على مساحة واسعة بجوار تجمع سكني ريفي في قرية طواحين الهواء شمال الضفة الغربية، مع ظهور بعض المنازل التقليدية في الخلفية وخطوط لنقل الكهرباء الجديدة.,طاقة,فلسطين
