title,caption,topic,country
الصومال يطلق حملة وطنية لزراعة 10 ملايين شجرة لمكافحة التصحر,متطوعون في العاصمة مقديشو يزرعون الأشجار كجزء من حملة وطنية تهدف إلى تحسين البيئة ومكافحة آثار التصحر في البلاد (وكالة الأنباء الصومالية),بيئة,الصومال
جزر القمر تطلق منصة رقمية جديدة لتعزيز التعليم عن بعد في المناطق النائية,تلاميذ يستخدمون أجهزة الكمبيوتر في قاعة دراسية حديثة تستضيف ورشة عمل حول التعليم الإلكتروني بجزر القمر (رويترز),تقنية,جزر القمر
"** قطر تعلن عن مشروع ضخم للطاقة الشمسية سيعزز الاستدامة في الشرق الأوسط

**",** صورة تظهر الألواح الشمسية المثبتة في موقع المشروع الجديد، حيث من المتوقع أن تسهم في توليد 2 جيجاوات من الطاقة النظيفة بحلول عام 2025، مما يعزز الجهود لتحقيق الأهداف البيئية (الجزيرة).,طاقة,قطر
ليبيا تعلن عن تشكيل حكومة جديدة مع التركيز على المصالحة الوطنية,رئيس الحكومة الجديدة خلال مؤتمر صحفي يبرز العزم على تعزيز الاستقرار وبناء جسور الثقة بين الأطراف السياسية المختلفة (الفرنسية),سياسة,ليبيا
السعودية تستثمر 10 مليارات دولار في مشروع طاقة متجددة عملاق في منطقة الجوف,وزير الطاقة السعودي خلال مراسم توقيع اتفاقية المشروع الجديد لطاقة الرياح في منطقة الجوف، وسط حضور عدد من ممثلي الشركات العالمية (الصحافة السعودية),طاقة,السعودية
جزر القمر تطلق مشروعاً ريادياً للطاقة المتجددة لدعم التنمية المستدامة,حفل تدشين مشروع الطاقة المتجددة بجزر القمر، حيث يظهر المسؤولون المحليون خلال توقيع الاتفاقيات مع الشركات العالمية (الجزيرة).,طاقة,جزر القمر
مقتل شاب لبناني في اشتباكات عنيفة بطرابلس,مشهد من الشوارع المدمرة في طرابلس بعد وقوع الاشتباكات، حيث تظهر آثار التوترات الأمنية الواضحة على المباني المحيطة (الأناضول),حوادث,لبنان
الجزائر تطلق مشروعا ضخما لتعزيز قطاع السياحة البيئية,مجموعة من الزوار يتجولون في محمية الأيكة الساحلية بالجزائر، وسط مناظر طبيعية خلابة ومشاهد فريدة من نوعها (الجزيرة),اقتصاد,الجزائر
العراق يعلن عن خطوات جديدة لتعزيز وحدة الصف الوطني وتعزيز المصالحة المجتمعية,اجتماع موسع لقادة الكتل السياسية العراقية في بغداد، حيث يتم مناقشة استراتيجيات المصالحة الوطنية في إطار جهود الحكومة لتعزيز الاستقرار (الأوروبية),سياسة,العراق
"""ليبيا تطلق حملة وطنية لإعادة تشجير المناطق المتضررة من التغير المناخي""",شاب ليبي يزرع شجرة في إطار حملة وطنية لإعادة الحياة للغابات في المناطق الجبلية شمال ليبيا (الأناضول),بيئة,ليبيا
انفجار في مصنع للمواد الكيميائية بالجزائر يخلف عدة إصابات,رجال الإطفاء يتدافعون إلى موقع الحادث بعد الانفجار الذي وقع في مصنع للمواد الكيميائية في الجزائر، حيث أُصيب عدد من العمال بجروح متفاوتة (النهار).,حوادث,الجزائر
سكان الحديدة يحتفلون بإعادة تأهيل حديقة عامة بعد سنوات من الإهمال,عائلات وأطفال يستمتعون بأجواء الحديقة الجديدة في الحديدة، حيث تم تجديد المرافق وزراعة الأزهار بعد عمليات الترميم (رويترز),مجتمع,اليمن
عمان تطلق حملة وطنية للحد من انتشار مرض السكري بين الشباب,مجموعة من الشباب العمانيين يشاركون في ورشة توعوية حول التغذية الصحية وأنماط الحياة، ضمن الحملة الوطنية لضبط السكري (العمانية),صحة,عُمان
الصومال تطلق منصة الكترونية لتسريع الابتكار في القطاع الزراعي,مزارعون يستخدمون الهواتف الذكية للوصول إلى معلومات زراعية من خلال المنصة الجديدة التي تهدف لتعزيز الإنتاجية وتحسين سبل العيش (الجزيرة),تقنية,الصومال
"المغرب يطلق مشروع ""الغابات الذكية"" لتعزيز الاستدامة البيئية","مشهد من أشجار الأركان الباسقة في منطقة سوس ماسة، حيث تم إطلاق مشروع ""الغابات الذكية"" الذي يهدف إلى مقاومة التصحر وتعزيز التنوع البيولوجي.",بيئة,المغرب
"""المغرب يطلق مبادرة جديدة لتعزيز التعليم المهني في المناطق النائية""",مجموعة من الطلاب المغاربة في ورشة عمل لتعليم الحرف اليدوية ضمن برنامج التعليم المهني في منطقة الريف (مواقع التواصل الاجتماعي),تعليم,المغرب
انطلاق أول معرض للتكنولوجيا الزراعية في القاهرة لتعزيز الابتكار المحلي,زوار المعرض يتفقدون أحدث الابتكارات التقنية في الزراعة، بما في ذلك أنظمة الري الذكية والمعدات الحديثة (الجزيرة),تقنية,مصر
"""انفجار يهز سوقاً شعبياً في تعز واحتقان شعبي بعد وقوع الحادث""",رجال الإنقاذ يسارعون في نقل المصابين من موقع الانفجار في سوق تعز، فيما يظهر الدمار الذي لحق بالمتاجر المحيطة (موقع الحدث اليمني),حوادث,اليمن
وزارة التربية اللبنانية تعلن عن إطلاق برنامج جديد لدعم التعليم التقني والمهني,وزيرة التربية والتعليم العالي في لبنان، بيروت، خلال مؤتمر صحفي للإعلان عن إطلاق البرنامج الجديد الذي يهدف إلى تحسين جودة التعليم الفني والمهني في البلاد. (الوكالة الوطنية للإعلام),تعليم,لبنان
مبادرة لجعل الزراعة الحضرية جزءاً من هوية عمان البيئية,المزارعون في عمان يعملون في حديقة حضرية جديدة تهدف إلى تعزيز الزراعة المستدامة وتقليل انبعاثات الكربون (الأردن اليوم),مجتمع,الأردن
"انطلاق مهرجان ""قطر للثقافات الشعبية"" بمشاركة 15 دولة عربية لتعزيز الهوية الثقافية","مجموعة من الفنانين العرب يقدمون عروضاً فنية تقليدية خلال مهرجان ""قطر للثقافات الشعبية"" الذي يجمع بين الفنون والموسيقى الشعبية (الجزيرة).",مجتمع,قطر
لبنان يستعد لإطلاق مشروع الطاقة الشمسية في المناطق النائية لتعزيز الاستدامة,صور توضح الفرق الهندسية أثناء تركيب الألواح الشمسية في أحد القرى اللبنانية النائية (الوكالة الوطنية للإعلام),طاقة,لبنان
الحكومة الموريتانية تطلق استراتيجية جديدة لتنمية قطاع الزراعة المستدامة,وزير الزراعة الموريتاني متحدثا خلال مؤتمر صحفي بمبنى الوزارة في نواكشوط، حيث تم الإعلان عن الخطط الجديدة لدعم الزراعة المحلية وتعزيز الأمن الغذائي (الوكالة الموريتانية للأنباء),اقتصاد,موريتانيا
جيبوتي تطلق مبادرة جديدة لدعم الشباب وتطوير المهارات الفنية,مجموعة من الشباب في ورشة عمل للمهارات الفنية بمركز التدريب في العاصمة جيبوتي، حيث يتعلمون المهارات اللازمة لتعزيز فرص العمل المحلية (الفرنسية),مجتمع,جيبوتي
مشاورات ليبية لتعزيز الاستقرار الأمني قبيل الانتخابات المقبلة,وفد من المجلس الرئاسي الليبي يتناقش مع قادة الأمن في العاصمة طرابلس حول سبل تحسين السلامة العامة وتأمين الانتخابات (رويترز),سياسة,ليبيا
الأزمات الغذائية تتفاقم في السودان مع استمرار نزوح الأسر بسبب النزاعات,نساء وأطفال يتجمعون حول خيمة للأغذية في أحد مخيمات النازحين بالقرب من دارفور، حيث تغطيهم الأتربة وتظهر علامات التعب والفقر على وجوههم (الجزيرة).,قضايا اجتماعية,السودان
أزمة الطاقة في لبنان تتفاقم مع ارتفاع أسعار المشتقات النفطية,طوابير من السيارات تنتظر في محطة وقود في بيروت، بينما تظهر لافتة تشير إلى أسعار جديدة للمشتقات النفطية (AFP),اقتصاد,لبنان
"انطلاق ""مهرجان الجزائر للتكنولوجيا"": ابتكارات محلية تسهم في تطوير القطاع الرقمي",عرض تقني مبتكر يجذب الزوار في مهرجان الجزائر للتكنولوجيا، حيث تتنافس الشركات الناشئة على تقديم أفكار جديدة (الأناضول),تقنية,الجزائر
سوريا تسعى لتعزيز الطاقة المتجددة عبر مشاريع جديدة في الريف,فريق من المهندسين يقومون بتفقد موقع إنشاء محطة توليد الطاقة الشمسية في ريف إدلب، حيث يسعى المشروع لتلبية احتياجات المجتمعات المحلية وتحسين جودة الحياة (شترستوك).,طاقة,سوريا
جامعة نواكشوط تطلق برنامجاً جديداً لتنمية المهارات الرقمية للطلاب,مجموعة من الطلاب في جامعة نواكشوط يشاركون في ورشة عمل حول البرمجة والمهارات الرقمية، حيث يسعى البرنامج لتعزيز قدراتهم في مجالات التقنية الحديثة (تصوير: عبد الله ولد الشيخ).,تعليم,موريتانيا
الإمارات تطلق مبادرة جديدة لتحسين جودة التعليم الابتدائي في المناطق النائية,طلاب يتلقون دروسهم في فصل دراسي حديث مجهز بتقنيات تعليمية متطورة في إحدى المدارس النائية بالإمارات، حيث تسعى الحكومة لتعزيز البنية التحتية التعليمية.,تعليم,الإمارات
تونس تطلق مبادرة جديدة لدعم المشاريع الصغيرة والمتوسطة في المناطق الداخلية,مجموعة من رواد الأعمال المحليين في ورشة عمل تدريبية بمدينة القيروان، حيث يتلقون نصائح حول تطوير مشروعاتهم (الجزيرة),اقتصاد,تونس
أزمة النفايات في لبنان تعود إلى الواجهة مع تزايد الاحتجاجات الشعبية,مظاهرة في وسط بيروت احتجاجاً على تفاقم أزمة النفايات، حيث تجمع مئات المواطنين حاملين لافتات تطالب بحل جذري للمشكلة (الجزيرة).,مجتمع,لبنان
"""التصحر يهدد مستقبل الزراعة في سوريا.. فلاحون يناشدون الحكومة التدخل العاجل""",فلاحون ينسقون مع بعضهم لمواجهة آثار الجفاف والتصحر الذي يعصف بأراضيهم الزراعية في ريف حماة. (الجزيرة),بيئة,سوريا
موريتانيا تطلق استراتيجية جديدة لتنمية قطاع الزراعة المستدامة,وزير الزراعة الموريتاني خلال إعلانه عن الاستراتيجية الجديدة في مؤتمر صحفي بالعاصمة نواكشوط، حيث تم عرض خطط تعزيز الإنتاج المحلي وتقنيات الزراعة الذكية (الأخبار الموريتانية).,اقتصاد,موريتانيا
الكويت تفتتح مركزاً جديداً لعلاج الأمراض المزمنة بتقنيات حديثة,مجموعة من الأطباء والفنيين خلال مراسم افتتاح المركز الجديد لعلاج الأمراض المزمنة في الكويت والذي يتضمن تكنولوجيا متطورة لدعم المرضى (موقع وزارة الصحة الكويتية),صحة,الكويت
"""ليبيا تطلق منصة جديدة لتسهيل التجارة الإلكترونية وتحفيز الاقتصاد الرقمي""",وزير التجارة الليبي يتحدث خلال مؤتمر إطلاق المنصة، حيث تهدف المبادرة إلى دعم الشركات الصغيرة والمتوسطة في الدخول إلى السوق الرقمي وتعزيز المنافسة المحلية (الصفحة الرسمية للوزارة).,تقنية,ليبيا
تونس تستعد لإطلاق مشروع وطني لتعزيز إدماج ذوي الاحتياجات الخاصة,أطفال ذوو احتياجات خاصة يشاركون في ورشة عمل فنية ضمن مشروع إدماجهم المجتمعي في العاصمة تونس (مركز الإعلام التونسي),مجتمع,تونس
تطوير نظام لتعزيز التواصل الرقمي في المناطق الريفية باليمن,فريق من المهندسين المحليين يعملون على تركيب أجهزة الاتصالات في قرية نائية بمحافظة المحويت، حيث يهدف المشروع إلى تحسين الوصول إلى الإنترنت وتعزيز التعليم الرقمي في المجتمعات الريفية. (الشرق الأوسط),تقنية,اليمن
الكويت تعلن عن مشروع جديد للحفاظ على النظام البيئي البحري وتحسين جودة المياه,فريق عمل يتعاون في موقع الدراسة البيئية على الساحل الكويتي، حيث يتم أخذ عينات من المياه لتحليلها (وزارة البيئة الكويتية),بيئة,الكويت
الحكومة اللبنانية تعلن عن خطة شاملة للتعامل مع أزمة النفايات المتزايدة,وزير البيئة اللبناني خلال مؤتمر صحفي يقدم تفاصيل خطة الحكومة للتخلص من النفايات بحضور ممثلين عن المجتمع المدني (الوكالة الوطنية للإعلام),سياسة,لبنان
"** تطور جديد يشهد إطلاق أول منصة تعليمية إلكترونية فلسطينية مبتكرة

**",** طلاب فلسطينيون يتفاعلون مع المنصة التعليمية الإلكترونية عبر أجهزة الحاسوب في أحد الفصول الدراسية بمدرسة في نابلس (الأوروبية),تقنية,فلسطين
تصاعد الاحتجاجات في بغداد للمطالبة بمكافحة الفساد واستعادة الأموال المنهوبة,مظاهرة حاشدة في ساحة التحرير، حيث يحمل المتظاهرون لافتات تطالب بالشفافية والمحاسبة (رويترز),سياسة,العراق
الكويت تطلق حملة توعوية لحماية الشواطئ من التلوث البلاستيكي,متطوعون يجمعون المخلفات البلاستيكية من الشاطئ خلال فعالية نظمتها وزارة الكويت للبيئة، وسط أجواء من التعاون والحماس للحفاظ على البيئة البحرية (الكويت اليوم),بيئة,الكويت
"مهرجان الأدب السوري يحتفل بالتنوع الثقافي تحت شعار ""الكلمات جسرٌ للتواصل""",كتّاب وشعراء من مختلف المناطق السورية يتجمعون في ساحة الأمويين بدمشق، حيث تعكس لوحاتهم الفنية تجاربهم الإنسانية في زمن الحرب (الأوروبية),ثقافة,سوريا
"""سقوط جرف صخري في ولاية الداخلية العمانية يلحق أضرارًا بـ27 منزلًا""",فرق الدفاع المدني العماني تعمل على إخلاء المنازل المتضررة من جرف صخري انهار جراء الأمطار الغزيرة، وسط مشاهد من الدمار في القرية المحيطة (وزارة التنمية الاجتماعية العمانية).,حوادث,عُمان
انقلاب شاحنة محملة بالأسماك يؤدي إلى إغلاق طريق رئيسي في مقديشو,عناصر من شرطة المرور يحققون في الحادث بعد انقلاب الشاحنة على جانب الطريق بينما يتجمع المارة لمشاهدة الواقعة (وكالة الأنباء الصومالية),حوادث,الصومال
الجزائر تستضيف مؤتمرًا دوليًا حول مكافحة الإرهاب والتطرف العنيف,وزراء داخلية الدول المشاركة في المؤتمر أثناء الجلسة الافتتاحية في الجزائر العاصمة، 3 نوفمبر 2023 (الصحافة الجزائرية),سياسة,الجزائر
المنتخب المغربي يستعد لبدء مشواره في التصفيات الإفريقية بتركيز وطني,لاعبو المنتخب المغربي يقومون بجلسة تدريبية مكثفة استعدادًا لمباراتهم الأولى في التصفيات، حيث يظهر التركيز والتفاني في تحسين الأداء (المنتخب المغربي),رياضة,المغرب
تفاؤل في الأسواق اليمنية بفضل تراجع أسعار المواد الغذائية,تسوق اليمنيون في إحدى الأسواق الشعبية بصنعاء حيث لوحظت إشارات تحسن الأسعار في بعض السلع الأساسية (وكالة الأناضول),اقتصاد,اليمن
حراك شبابي في لبنان يطالب بإصلاحات جذرية وتحسين الظروف المعيشية,آلاف الشباب يشاركون في مظاهرة حاشدة في بيروت، رافعين لافتات تطالب بإسقاط الفساد وتحقيق العدالة الاجتماعية (الوكالة الوطنية).,سياسة,لبنان
"تونس تحتضن مهرجان ""الكتاب في الشارع"" لتعزيز القراءة بين الأجيال الجديدة","مجموعة من الشباب يتفاعلون مع كتب متنوعة في مهرجان ""الكتاب في الشارع"" الذي يقام في ساحة القصبة، حيث تمتلئ الأجواء بألوان الثقافة وأصوات الطابع التونسي (وكالة تونس أفريقيا للأنباء).",قضايا اجتماعية,تونس
جيبوتي تطلق حملة وطنية للتوعية بأهمية التطعيم ضد الأمراض المعدية,إطلاق الحملة الوطنية في العاصمة جيبوتي بحضور وزير الصحة، حيث يتم توزيع المنشورات واللقاحات على السكان (الأناضول),صحة,جيبوتي
فعالية ثقافية يمانية تحتفي بالفن الشعبي وتراث الأجداد في صنعاء,مجموعة من الفنانين اليمنيين يقدمون عروضاً فنية تقليدية ترتكز على التراث الشعبي، مع احتشاد الجمهور في ساحة الفعالية للتفاعل والاستمتاع بالألوان والنغمات المميزة (الجزيرة).,ثقافة,اليمن
"""تعليم عسير تطلق برنامجاً جديداً لتطوير مهارات المعلمين في المدارس""",مجموعة من المعلمين المشاركين في ورشة العمل لتطوير المهارات التدريسية في أحد المراكز التعليمية بعسير (مواقع التواصل),تعليم,السعودية
شباب عدن يتجمعون لإطلاق مبادرة تحفيز القراءة في المجتمع,"مجموعة من الشباب في عدن يتبادلون الكتب في فعالية ""مكتبة الشارع""، حيث تتصدر الابتسامات الوجوه مع تزايد الإقبال على القراءة (الجزيرة)",مجتمع,اليمن
مهرجان الفنون الشعبية في الأقصر يحتفي بالتراث المصري ويعزز السياحة الثقافية,فرق فنية محلية تقدم عروضاً حية لرقصات شعبية تقليدية مستلهمة من تاريخ مصر العريق، وسط أجواء احتفالية وبحضور جماهيري كبير في ساحة معبد الكرنك. (الجزيرة),ثقافة,مصر
لبنان يشهد تحولاً في سوق الطاقة مع إطلاق أول مشروع للطاقة الشمسية في المناطق الريفية,الفنيون يعملون على تركيب الألواح الشمسية في إحدى القرى اللبانية، مما يسهم في تأمين الطاقة النظيفة للسكان المحليين (الوكالة اللبنانية للأنباء).,تقنية,لبنان
البحرين تستضيف بطولة غرب آسيا لكرة السلة بمشاركة 12 منتخباً,لاعبو المنتخب البحريني يجرون تدريبات مكثفة استعداداً لانطلاق البطولة، وتظهر في الخلفية لافتات تحمل شعارات الفرق المشاركة في الحدث الرياضي الكبير (الأيام),رياضة,البحرين
اتحاد كرة القدم السوري يعلن عن إقامة دوري الناشئين لتعزيز المواهب,مجموعة من الشباب السوريين يتدربون في أحد ملاعب دمشق استعداداً لدوري الناشئين الجديد (الأناضول),رياضة,سوريا
حادث سير مروّع يودي بحياة ثلاثة أشخاص في شمال لبنان,سيارات مهشمة وتناثرت قطع حطام في موقع الحادث الذي شهد تصادمًا مروعًا على الطريق السريع في منطقة الكورة (النهار).,حوادث,لبنان
الكويت تطلق مبادرة جديدة لدعم المشاريع الصغيرة والمتوسطة في القطاع الخدمي,مجموعة من أصحاب المشاريع الصغيرة يجتمعون في ورشة عمل يتبادلون الأفكار حول كيفية تطوير خدماتهم في الكويت (المصدر: وزارة التجارة الكويتية),مجتمع,الكويت
ليبيا تعلن عن مبادرة وطنية جديدة لإصلاح التعليم العالي وتعزيز البحث العلمي,وزير التعليم العالي والبحث العلمي الليبي، الدكتور خالد فتحي، يتحدث في مؤتمر صحفي حول خطة الإصلاح الجديدة في طرابلس (الأناضول),تعليم,ليبيا
تظاهرة حاشدة في تونس للمطالبة بتحسين ظروف العمل وضمان الحقوق العمالية,حشد كبير من المتظاهرين يحملون لافتات تطالب بتحسين شروط العمل في وسط العاصمة تونس، تعبيراً عن مطالبهم المشروعة وحقهم في الأجر العادل (الجزيرة).,مجتمع,تونس
موجة جفاف تضرب العراق وتؤثر على الزراعة في المناطق الجنوبية,مشهد لحقول قاحلة في محافظة البصرة، حيث تظهر آثار الجفاف على الأراضي الزراعية (الوكالة العراقية),بيئة,العراق
"""السودان يطلق منصة جديدة للتجارة الإلكترونية لدعم رواد الأعمال الشباب""",شباب سودانيون يتفاعلون مع المنصة الجديدة أثناء ورشة عمل تعليمية في الخرطوم، حيث تم تقديم استراتيجيات لتسويق المنتجات عبر الإنترنت. (الجزيرة),تقنية,السودان
السودان: 15 قتيلاً و30 جريحاً في هجوم مسلح على قرية بالولايات الغربية,مشاهد من القرية بعد الهجوم، حيث تواصل فرق الإغاثة والمواطنون انتشال الضحايا من بين الأنقاض (الأناضول),حوادث,السودان
وزارة التعليم السودانية تعلن عن خطة جديدة لإدخال التكنولوجيا في المدارس,معلمون في ورشة عمل تدريبية لتعزيز مهارات استخدام التكنولوجيا في الفصول الدراسية، حيث يتم عرض أدوات تعليمية حديثة على شاشات كبيرة (الجزيرة),تعليم,السودان
الإمارات تعزز استثماراتها في التكنولوجيا الخضراء بإنشاء مركز للابتكار البيئي,صورة لمهندسين يعملون في مختبر تكنولوجيا نظيفة بمركز الابتكار البيئي في أبوظبي، مع وجود أجهزة حديثة لقياس كفاءة الطاقة المتجددة (الأناضول),تقنية,الإمارات
المغرب يطلق منصة جديدة لدعم الابتكار في قطاع التكنولوجيا البيئية,احتفالية إطلاق المنصة الجديدة التي تهدف إلى تعزيز مشاريع التكنولوجيا البيئية وتعزيز التعاون بين الشركات الناشئة والجامعات (الأناضول),تقنية,المغرب
المغرب يطلق حملة توعية وطنية للوقاية من داء السكري,إحدى الفعاليات التوعوية في الرباط حيث تتوزع المنشورات الصحية على المواطنين (المغربية),صحة,المغرب
ابتكار تكنولوجيا الري الذكي في السودان لمواجهة نقص المياه,مزارع سوداني يستخدم نظام الري الذكي المبتكر الذي يعتمد على تقنية الاستشعار لتقليل استهلاك المياه وزيادة الإنتاج الزراعي في وسط السودان (وكالات),تقنية,السودان
الحكومة الصومالية تطلق حملة وطنية لمكافحة الأمية وتعزيز التعليم,أطفال يدرسون في فصل دراسي متنقل ضمن الحملة الوطنية لمكافحة الأمية في مقديشو (الجزيرة),مجتمع,الصومال
أزمة النفايات تتفاقم في الضفة الغربية وسط دعوات لتحسين إدارة المخلفات,عمال يجمعون النفايات في أحد الأحياء الفلسطينية، بينما تُلاحظ أكوام من القمامة غير المجمعة حولهم، مما يعكس تفاقم أزمة النفايات في المنطقة (الجزيرة).,بيئة,فلسطين
السودان يعلن عن مشروع جديد لتوسيع شبكة الطاقة الشمسية في البلاد,فريق من المهندسين السودانيين يعمل على تركيب الألواح الشمسية في منطقة الريف بمدينة الخرطوم (الأخبار السودانية).,طاقة,السودان
تصعيد التوتر في السودان بعد إغلاق معبر الولاية الشمالية أمام الشاحنات القادمة من مصر,شاحنة متوقفة على جانب الطريق المؤدي إلى معبر الولاية الشمالية، حيث تشهد المنطقة إجراءات أمنية مشددة ومنعًا لدخول الشاحنات (الجزيرة),سياسة,السودان
انطلاق مشروع التعلم عن بُعد في المدارس السورية لتعزيز فرص التعليم,طلاب يستخدمون أجهزة الكمبيوتر في فصل دراسي إلكتروني ضمن مشروع التعلم عن بُعد في إحدى المدارس السورية (وكالة الأنباء السورية),تعليم,سوريا
قطر تطلق حملة توعية حول أهمية الفحص المبكر للسرطان,مجموعة من المتطوعين في قطر يوزعون المنشورات التوعوية حول الفحص المبكر للسرطان في أحد المراكز الصحية (الجزيرة),صحة,قطر
ارتفاع معدلات الطلاق في مصر بعد جائحة كورونا,صورة لمكتب تسوية المنازعات الأسرية في القاهرة، حيث يقوم المستشارون بمساعدة الأزواج على تجاوز الأزمات العائلية يوم 5 نوفمبر/تشرين الثاني 2023 (الجزيرة),قضايا اجتماعية,مصر
وزارة الصحة التونسية تطلق حملة وطنية للتطعيم ضد الإنفلونزا الموسمية,عيادة صحية في تونس تقدم التطعيمات للمواطنين خلال الحملة الوطنية، حيث يظهر موظفو الصحة يرتدون الزي الطبي وهم يوجهون المواطنين لتلقي اللقاح (الجزيرة).,صحة,تونس
الحكومة الصومالية تستعد لإطلاق حملة وطنية لمواجهة العنف القبلي,اجتماع وزاري في مقديشو حول إطلاق الحملة الوطنية لمكافحة العنف القبلي وتأمين المجتمع (وكالة الأنباء الصومالية),سياسة,الصومال
منتخب المغرب يستعد لمواجهة قوية في تصفيات كأس العالم بإستاد الرباط,لاعبو المنتخب المغربي يجرون تدريبات مكثفة في ملعب الرباط استعدادًا لمباراتهم المرتقبة ضمن تصفيات كأس العالم (موقع الفيفا),رياضة,المغرب
العراق يستعد لاستقبال موسم حصاد الرز وسط تحديات المناخ,فلاحون عراقيون يعملون في أحد حقول الرز في محافظة ديالى، مع تزايد القلق حول تأثير الجفاف على إنتاجية المحاصيل (الجزيرة),مجتمع,العراق
ليبيا تطلق منصة إلكترونية لتعزيز التجارة الإلكترونية ودعم المشاريع الناشئة,وزير التجارة الليبي متحدثًا خلال المؤتمر الصحفي الذي تم فيه إطلاق المنصة، بحضور عدد من رواد الأعمال والمستثمرين المحليين (المكتب الإعلامي للحكومة).,تقنية,ليبيا
الجزائر تطلق مشروعاً جديداً للطاقة المتجددة بقدرة 400 ميغاوات في الصحراء الغربية,مجموعة من الألواح الشمسية اللامعة تمتد عبر رمال الصحراء الغربية، وهي جزء من مشروع الطاقة المتجددة الذي يهدف إلى تعزيز استخدام الطاقة النظيفة في البلاد (وكالة الأنباء الجزائرية),طاقة,الجزائر
السودان يطلق مشروعا للطاقة الشمسية لتطوير المناطق الريفية وتحسين مستوى حياة المواطنين,مجموعة من العمال المحليين في منطقة النيل الأبيض بالسودان يقومون بتركيب الألواح الشمسية في إطار مشروع حكومي يهدف إلى توفير الطاقة المستدامة للمجتمعات الريفية (تصوير خاص),طاقة,السودان
تصاعد الاحتجاجات في الضفة الغربية ضد سياسة التوسع الاستيطاني الإسرائيلية,مشهد لمئات المتظاهرين في رام الله وهم يحملون لافتات تدعو لإنهاء الاحتلال ومناهضة الاستيطان، وسط تعزيزات أمنية من القوات الإسرائيلية (الجزيرة),سياسة,فلسطين
إنقاذ 25 شخصاً من غرق محتمل قبالة سواحل مقديشو,فرق الإنقاذ البحرية تعمل على انتشال الناجين من قارب مهاجرين غارق قبالة سواحل العاصمة الصومالية (الأناضول),حوادث,الصومال
مهرجان الألوان: معزوفة فنية تحت سماء طرابلس,فنانة ليبية ترسم لوحة تجسد التراث الثقافي في ساحة الشهداء، وسط تجمع جماهيري يعبر عن حبه للفن والإبداع 12 أكتوبر/تشرين الأول 2023 (الجزيرة),ثقافة,ليبيا
المنتخب العُماني يتألق في تصفيات كأس آسيا بفوزٍ كبير على فلسطين,لاعبو المنتخب العماني يحتفلون بالهدف الثاني في المباراة التي جرت على ملعب السيب في مسقط، حيث أثبت الفريق علو كعبه في التصفيات (وكالة الأنباء العمانية).,رياضة,عُمان
"سوريا تطلق مشروع ""الطاقة الشمسية المستدامة"" لتحسين الظروف المعيشية",بائعون محليون يعرضون الألواح الشمسية في سوق دمشق، حيث تعكف الحكومة على تنفيذ مشروع جديد يدعم استخدام الطاقة المتجددة في البلاد. (الأناضول),طاقة,سوريا
الجزائر تطلق حملة للتوعية بأهمية الكشف المبكر عن سرطان الثدي,طبيبة تجري فحصاً للثدي لمجموعة من السيدات في عيادة صحية بأحد الأحياء الشعبية في الجزائر العاصمة، في إطار الحملة الوطنية للكشف المبكر عن سرطان الثدي (الجزائرية).,صحة,الجزائر
الجزائر تُطلق مبادرة جديدة لتعزيز ثقافة القراءة بين الشباب,مجموعة من الشباب الجزائريين يتجمعون في مكتبة عمومية خلال فعالية قراءة مخصصة لتعزيز الوعي الثقافي (الصحافة الجزائرية),مجتمع,الجزائر
"""الأردن يطلق برنامجاً جديداً لدعم ريادة الأعمال النسائية في القطاع التكنولوجي""",سيدة أعمال أردنية تتحدث خلال ورشة عمل حول الابتكار التكنولوجي في العاصمة عمان، بحضور مجموعة من النساء الرائدات في مجال التقنية (تصوير: الجزيرة).,اقتصاد,الأردن
تفجير يستهدف مركزاً للشرطة في مدينة حلب ويدفع سلطات الأمن لتعزيز إجراءاتها,آثار الدمار والخراب حول مركز الشرطة في حلب بعد الهجوم، مع تواجد قوات الأمن والفرق الطبية في الموقع (رويترز),حوادث,سوريا
الدوحة تستضيف قمة الأمن الغذائي لتعزيز التعاون العربي أمام التحديات العالمية,وزراء الزراعة العرب خلال لقائهم في قمة الأمن الغذائي في الدوحة، حيث تم مناقشة استراتيجيات جديدة لتعزيز الإنتاج الغذائي والنزاهة في السوق (الجزيرة),سياسة,قطر
"تونس تعلن عن حملة تطعيم جديدة ضد فيروس ""كورونا"" تستهدف الفئات الأكثر عرضة للخطر",فريق طبي يقوم بتطعيم المرضى في مركز صحي بالعاصمة تونس، مع الالتزام بإجراءات السلامة الصحية (وكالة تونس إفريقيا للأنباء),صحة,تونس
حريق هائل يلتهم مستودعاً للمواد الغذائية في طرابلس اللبنانية,ألسنة اللهب تتصاعد من المبنى المحترق بينما تتجمع فرق الإطفاء لمحاولة السيطرة على النيران في أحد المناطق الصناعية بطرابلس (الجزيرة),حوادث,لبنان
"""إطلاق برنامج تعليمي مبتكر لتعزيز المهارات اللغوية في المدارس الإماراتية""",طلاب في أحد الفصول الدراسية يستخدمون تقنيات تفاعلية جديدة لتعلم اللغات، وسط أجواء حماسية تعكس التفاعل الإيجابي (موقع وزارة التربية والتعليم الإماراتية),تعليم,الإمارات
