id,title,caption,topic,country,model_source,generated_image_path,quality_tier
98,فلسطين: إصابات جراء انهيار مبنى سكني في البلدة القديمة بالخليل والدفاع المدني يواصل البحث,فرق الدفاع المدني الفلسطينية تستخدم معدات خاصة للبحث عن عالقين تحت أنقاض مبنى سكني منهار في البلدة القديمة بالخليل (الأناضول),حوادث,فلسطين,gemini,,
99,ليبيا تُراهن على ميناء مصراتة: خطط توسعية بمليارات الدولارات لتحويله لقطب تجاري إقليمي,صورة جوية تُظهر جزءاً من ميناء مصراتة الليبي المكتظ بسفن الشحن والحاويات، مع معدات ثقيلة وهياكل قيد الإنشاء في الخلفية، تعكس أعمال التوسع الجارية. (وكالة الأنباء الليبية),اقتصاد,ليبيا,gemini,,
100,الموصل تستقبل مبادرة فريدة لإحياء فنون المخطوطات والخط العربي الأصيل,متدربون شباب يشاركون في ورشة لترميم المخطوطات القديمة وفنون الخط العربي بمدينة الموصل (وكالة الأنباء العراقية).,ثقافة,العراق,gemini,,
101,مبادرة مجتمعية في جنين تطلق مشروعاً للتدوير لمكافحة النفايات البلاستيكية,متطوعون من المجتمع المحلي يفصلون النفايات البلاستيكية المجمعة في مركز فرز بمدينة جنين، تمهيداً لإعادة تدويرها.,بيئة,فلسطين,gemini,,
102,مبادرة وطنية في قطر لمواجهة تحديات الصحة النفسية لدى الشباب,طلاب يشاركون بنشاط في جلسة حوارية حول الصحة النفسية ضمن مبادرة مدرسية بالدوحة.,قضايا اجتماعية,قطر,gemini,,
103,الكويت تحقق في ملابسات حريق ضخم التهم مخازن تجارية بالشويخ الصناعية وأسفر عن خسائر فادحة,أعمدة الدخان تتصاعد من موقع حريق المخازن التجارية في منطقة الشويخ الصناعية بالكويت (وكالة الأنباء الكويتية - كونا),حوادث,الكويت,gemini,,
104,جيبوتي تطلق مبادرة وطنية لمكافحة زواج القاصرات في المناطق الريفية,مجموعة من الفتيات الصغيرات يتلقين دروساً تعليمية في إحدى مدارس القرى بمحافظة عرتا بجيبوتي (وكالات).,قضايا اجتماعية,جيبوتي,gemini,,
105,تونس: مجمع رياضي تاريخي يستعيد بريقه.. رهان على الأجيال الصاعدة,أطفال يتدربون في أحد الملاعب التي تم تجديدها حديثاً ضمن المجمع الرياضي، في مشهد يعكس الآمال المعلقة على مستقبل الرياضة التونسية (الصحافة التونسية).,رياضة,تونس,gemini,,
106,تصادم مروع على أوتوستراد ضهر البيدر يودي بحياة خمسة ويصيب العشرات,فرق الدفاع المدني والإسعاف تعمل على إجلاء المصابين من ركاب حافلة صغيرة وشاحنة في موقع حادث التصادم المروع على أوتوستراد ضهر البيدر، وسط حطام المركبات المتناثرة على طول الطريق الجبلي. (الدفاع المدني اللبناني),حوادث,لبنان,gemini,,
107,الإمارات تطلق مبادرة وطنية ضخمة للكشف المبكر عن أمراض القلب والأوعية الدموية,طبيب إماراتي يشرح خطوات الفحص الطبي لمواطن في مركز صحي بدبي، في إطار برنامج الكشف المبكر لأمراض القلب والأوعية الدموية الذي أطلقته الدولة مؤخرًا (الخليج تايمز).,صحة,الإمارات,gemini,,
108,نادي أرتا سولار 7 يحصد لقب الدوري الجيبوتي للمرة الخامسة على التوالي,جماهير نادي أرتا سولار 7 تحتفل مع اللاعبين بفوزهم بلقب الدوري الجيبوتي لكرة القدم في الملعب الوطني بالعاصمة (وكالة الأنباء الجيبوتية),رياضة,جيبوتي,gemini,,
109,جمود يخيّم على مبادرة التسوية الرئاسية في لبنان رغم مساعٍ إقليمية,نواب ومسؤولون لبنانيون خلال جلسة برلمانية سابقة في بيروت لمناقشة الأوضاع السياسية (الأناضول- أرشيف),سياسة,لبنان,gemini,,
110,"الرياض تطلق مبادرة ""درع البحر"" لتعزيز الاستقرار الإقليمي والأمن البحري في الممرات المائية الحيوية","مسؤولون سعوديون وقادة دول إقليمية خلال قمة إطلاق مبادرة ""درع البحر"" في العاصمة الرياض لبحث تحديات الأمن البحري (وكالات).",سياسة,السعودية,gemini,,
111,مصرف قطر المركزي يُعلن عن إطلاق استراتيجية وطنية للتقنيات المالية (فينتك),شعار مصرف قطر المركزي الظاهر على واجهة مبنى حديث في منطقة الأبراج بالدوحة، بانعكاسات لمشهد المدينة النابض بالحياة (الشرق الأوسط),اقتصاد,قطر,gemini,,
112,ورشة محلية في ذمار تكافح لإنقاذ فن النقش على الأحجار البيضاء,حرفي يمني مسنّ يركز على إنجاز قطعة فنية منقوشة على الحجر الأبيض داخل ورشته المتواضعة في مدينة ذمار.,ثقافة,اليمن,gemini,,
113,موريتانيا: تفاقم بطالة الشباب يدفع الحكومة لمراجعة استراتيجيات التنمية والتدريب المهني,شباب موريتانيون يتجمعون أمام أحد مراكز التكوين المهني في العاصمة نواكشوط بانتظار فرص تدريب وعمل (الفرنسية),قضايا اجتماعية,موريتانيا,gemini,,
114,المتسابق البحريني الصاعد يتوج بلقب تحدي كاديلاك على حلبة الصخير,السائق البحريني الشاب خالد المحمود يحتفل على منصة التتويج بالكأس بعد فوزه في تحدي كاديلاك CT4 للسرعة على حلبة البحرين الدولية.,رياضة,البحرين,gemini,,
115,تونس: كارثة بيئية تتهدد سواحل قرقنة جراء زحف النفايات البلاستيكية,كميات هائلة من النفايات البلاستيكية تغطي شاطئاً في جزر قرقنة التونسية، ما يهدد الثروة السمكية وسبل عيش السكان (رويترز),بيئة,تونس,gemini,,
116,الجزائر تكشف عن استراتيجية وطنية لتعزيز المواءمة بين التكوين المهني ومتطلبات سوق الشغل,شباب جزائريون يتدربون داخل ورشة متخصصة في ميكانيكا السيارات الحديثة ضمن مركز للتكوين المهني بولاية وهران (وكالة الأنباء الجزائرية),تعليم,الجزائر,gemini,,
117,السودان: خسائر بشرية جراء انهيار منجم للتنقيب التقليدي عن الذهب شرقي البلاد,فرق إنقاذ تفتش عن ناجين في موقع منجم تقليدي للذهب (رويترز - أرشيف).,حوادث,السودان,gemini,,
118,"الكويت تفتتح ""بيت الواجهة"" الثقافي بعد مشروع ترميم تاريخي للمبنى","الواجهة الخارجية لمركز ""بيت الواجهة"" الثقافي في مدينة الكويت، والذي أعيد افتتاحه بعد مشروع ترميم شامل (كونا)",ثقافة,الكويت,gemini,,
119,السعودية تطلق استراتيجية شاملة لحماية الأنواع المهددة بالانقراض في البحر الأحمر,فريق من الباحثين البحريين يوثقون كائناً بحرياً نادراً اكتشف حديثاً ضمن منطقة مقترحة كمحمية جديدة قبالة سواحل نيوم (غيتي).,بيئة,السعودية,gemini,,
120,نضوب الآبار وتأخر الأمطار: أزمة مياه صامتة تضرب مجتمعات الرعاة في كردفان,امرأة من مجتمعات الرعاة في شمال كردفان تحمل دلواً فارغاً عائدة من بئر جفّت مياهها، وتظهر خلفها أراضٍ زراعية متصحرة (أسوشيتد برس).,بيئة,السودان,gemini,,
121,"قطر تطلق برنامجاً وطنياً لدمج ""التعلم القائم على المشاريع"" في مدارسها الإعدادية لتعزيز الابتكار",جانب من ورشة عمل طلابية في إحدى المدارس الإعدادية القطرية، حيث يتعاون الطلاب على إنجاز مشروع ضمن المبادرة الجديدة لتعزيز التعلم القائم على المشاريع.,تعليم,قطر,gemini,,
122,جيبوتي تطلق برنامجاً وطنياً طموحاً لتدريب المعلمين على التقنيات الرقمية الحديثة,معلم جيبوتي يشرح درساً باستخدام جهاز لوحي خلال دورة تدريبية حديثة (أرشيف وكالة الأنباء الجيبوتية).,تعليم,جيبوتي,gemini,,
123,سلسلة تصادمات مروعة على الطريق الصحراوي في الأردن تخلف أكثر من 30 إصابة,فرق الدفاع المدني تتعامل مع موقع حادث تصادم لعدة مركبات على الطريق الصحراوي جنوبي العاصمة عمّان، حيث تظهر سيارات متضررة بشدة وعدد من رجال الإنقاذ (الدفاع المدني),حوادث,الأردن,gemini,,
124,"برنامج ""أبطال قطر"" للمبارزة يعلن نتائج مرحلته الأولى ويسعى لرفد المنتخبات الوطنية","مجموعة من المبارزين القطريين الشبان يتدربون في أحد مراكز التدريب التابعة لبرنامج ""أبطال قطر"" للمبارزة في الدوحة (اللجنة الأولمبية القطرية).",رياضة,قطر,gemini,,
125,تقريرٌ جديد يحذّر من نقصٍ حاد في تجهيزات المدارس الرسمية اللبنانية للعام الدراسي المقبل,قاعة صفية قديمة في إحدى المدارس الحكومية اللبنانية، تظهر فيها مقاعد متهالكة ونقص في المستلزمات الأساسية استعداداً للعام الدراسي الجديد (الفرنسية),تعليم,لبنان,gemini,,
126,عراقيل لوجستية تعرقل استكمال محطة طاقة شمسية حيوية بريف دمشق,عمال يقومون بتركيب ألواح شمسية في موقع لم يكتمل بناءه بعد، محاط بمبانٍ سكنية في ريف دمشق (وكالة سانا/حكومية),طاقة,سوريا,gemini,,
127,من قلب فاس: شباب مغربي يحيي فنون الصناعة التقليدية المهددة بالاندثار,شاب مغربي يعمل بتركيز على قطعة فخار تقليدية داخل ورشة حِرف بمدينة فاس العتيقة، محاطاً بأدوات يدوية.,مجتمع,المغرب,gemini,,
128,"المنتخب العماني يشد الرحال لمعسكر خارجي حاسم تحضيراً لـ ""خليجي 26"" وسط طموحات جماهيرية بلقب ثالث",لاعبو المنتخب العماني لكرة القدم خلال حصة تدريبية مكثفة ضمن معسكرهم التحضيري الأخير في مسقط (وكالة الأنباء العمانية),رياضة,عُمان,gemini,,
129,غرق قارب صيد قبالة سواحل جيبوتي يترك مفقودين وعمليات بحث متواصلة,فرق الإنقاذ التابعة لخفر السواحل الجيبوتي تباشر عمليات البحث عن مفقودين جراء حادث غرق قارب صيد في مياه خليج تاجورا (رويترز),حوادث,جيبوتي,gemini,,
130,جيبوتي تدشن مشروعاً وطنياً لتعزيز التعليم الرقمي في المدارس بالمناطق النائية,طلاب في إحدى المدارس بمنطقة دخيل في جيبوتي يستخدمون أجهزة كمبيوتر لوحية جديدة ضمن مبادرة تعزيز التعليم الرقمي.,تعليم,جيبوتي,gemini,,
131,البرلمان الكويتي يطلب استجواباً لوزير المالية بشأن شبهات هدر للمال العام,قاعة مجلس الأمة الكويتي خلال جلسة سابقة، حيث تُعقد مناقشات مهمة حول المساءلة الحكومية (مجلس الأمة).,سياسة,الكويت,gemini,,
132,"شباب الكويت يطلقون حملة وطنية لتعزيز ""ثقافة التطوع"" بين الأجيال",متطوعون كويتيون يقومون بتوزيع وجبات إفطار صائم على العمالة الوافدة في أحد أحياء مدينة الكويت ضمن مبادرة مجتمعية (الجزيرة),مجتمع,الكويت,gemini,,
133,الرياض تستقبل قادة عرب وأفارقة في قمة لمواجهة تهديدات الملاحة بالبحر الأحمر,جانب من الجلسة الافتتاحية للقمة التي تستضيفها الرياض لمناقشة أمن الملاحة البحرية.,سياسة,السعودية,gemini,,
134,الفجوة الرقمية تعمق عزلة القرى الجزائرية.. والحكومة تكشف عن استراتيجية جديدة,سيدة تستخدم هاتفاً تقليدياً في قرية نائية بمنطقة الهقار جنوب الجزائر، ترمز للتحديات التي تفرضها الفجوة الرقمية على المجتمعات المعزولة (مصدر محلي),قضايا اجتماعية,الجزائر,gemini,,
135,"""بوابة الجيران"": الإمارات تطلق منصات تفاعلية لتعزيز التلاحم المجتمعي في الأحياء السكنية","عائلات ومتطوعون يتفاعلون في إحدى الفعاليات المجتمعية ضمن مبادرة ""بوابة الجيران"" في حديقة عامة حديثة بإمارة دبي (شترستوك)",مجتمع,الإمارات,gemini,,
136,"تونس: مبادرات شبابية لمواجهة ""آفة"" الهجرة غير النظامية بالمناطق الداخلية",شباب تونسيون يشاركون في ورشة عمل لتأهيل مهني بمركز للتدريب في إحدى القرى بولاية القصرين، ضمن جهود حكومية ومجتمعية لمكافحة البطالة والهجرة (وكالة الأنباء التونسية).,قضايا اجتماعية,تونس,gemini,,
137,موريتانيا تطلق مشاورات وطنية حول إصلاح الحوكمة وسط ترقب لتوصياتها,جانب من الجلسة الافتتاحية للمشاورات الوطنية حول إصلاح الحوكمة في قصر المؤتمرات بنواكشوط (وكالة الأنباء الموريتانية),سياسة,موريتانيا,gemini,,
138,سوريا تسرع وتيرة الاعتماد على الطاقة الشمسية لمواجهة تحديات الإمداد وانقطاع الكهرباء,عمال يقومون بتركيب ألواح طاقة شمسية على سطح مبنى سكني في ريف دمشق، في إطار المبادرات المتزايدة لتوليد الكهرباء (الجزيرة),طاقة,سوريا,gemini,,
139,إضراب المعلمين يُعلق الدراسة بمدارس تعز.. ومخاوف على مصير العام الدراسي لأكثر من 50 ألف طالب,أطفال يمنيون يلعبون أمام بوابة مدرسة مغلقة تحمل لافتة تشير إلى تعليق الدراسة في أحد أحياء مدينة تعز (يونيسف),تعليم,اليمن,gemini,,
140,الكويت تفتتح مركزاً وطنياً متطوراً لإدارة الأمراض المزمنة,وزير الصحة الكويتي يصافح طبيباً متخصصاً خلال جولة تفقدية في الأقسام العلاجية للمركز الوطني الجديد لإدارة الأمراض المزمنة في العاصمة.,صحة,الكويت,gemini,,
141,الإمارات تطلق استراتيجية وطنية شاملة لتعزيز الصحة النفسية وجودة الحياة,وزير الصحة ووقاية المجتمع خلال مؤتمر صحفي للإعلان عن المبادرة الوطنية للصحة النفسية في أبوظبي (وام),صحة,الإمارات,gemini,,
142,تحديات التمويل تعرقل طموحات لبنان لتوسيع مصادر الطاقة المتجددة,مزرعة ألواح شمسية ضخمة في منطقة البقاع اللبنانية، تجسد الأمل المعلق في قطاع الطاقة المتجددة بسبب قلة التمويل اللازم.,طاقة,لبنان,gemini,,
143,سلطنة عُمان تدشن مشروعاً وطنياً لتعزيز ربط القرى النائية بالإنترنت فائق السرعة,مهندس عماني يراقب مؤشرات تشغيل محطة اتصالات جديدة في منطقة جبلية بولاية الرستاق، في إطار المبادرة الحكومية لتوسيع نطاق التغطية الرقمية للمناطق النائية.,تقنية,عُمان,gemini,,
144,لبنان يطلق مشروعاً تجريبياً لتعميم الإنترنت فائق السرعة في القرى النائية,مهندسون لبنانيون يشرفون على تركيب هوائيات متطورة ضمن مشروع ربط قرية جبلية بشبكة الإنترنت (الوكالة الوطنية للإعلام),تقنية,لبنان,gemini,,
145,"الأردن يطلق ""بوابة المستقبل الرقمية"" لتدريب 10 آلاف شاب على مهارات التكنولوجيا المتقدمة",شباب أردنيون يشاركون في ورشة عمل مكثفة لبرمجة تطبيقات الويب ضمن إحدى مبادرات التدريب الرقمي في عمّان (صورة تعبيرية).,تقنية,الأردن,gemini,,
146,تكتل إقليمي يدعو لتعزيز آليات مراقبة وقف إطلاق النار في السودان,مبعوثون دوليون خلال اجتماع في أديس أبابا لبحث سبل تنفيذ اتفاق وقف العدائيات الأخير في السودان (الأفريقية للأنباء),سياسة,السودان,gemini,,
147,الأردن يطلق خطة وطنية لتعزيز التعليم المهني وتأهيل الشباب لسوق العمل,شباب وشابات أردنيون يتلقون تدريباً عملياً في أحد المعاهد المهنية ضمن المبادرات الجديدة لربط التعليم بسوق العمل (البترا),تعليم,الأردن,gemini,,
148,جزر القمر تُعزز جهودها لمكافحة انتشار حمى الضنك بمشاركة مجتمعية واسعة,طلاب متطوعون يشاركون في حملة تنظيف واسعة للمستنقعات ومصادر المياه الراكدة في ضواحي موروني، ضمن جهود مكافحة يرقات البعوض الناقل لحمى الضنك (وزارة الصحة القمرية).,صحة,جزر القمر,gemini,,
149,جزر القمر تُطلق مشروعاً وطنياً ضخماً لربط الجزر بشبكة ألياف ضوئية وتعزيز الشمول الرقمي,خريطة تفاعلية تعرض مسارات كابلات الألياف الضوئية البحرية والبرية المخطط لها لربط جزر القمر الرئيسية، خلال مؤتمر صحفي لإطلاق المشروع بالعاصمة موروني (مصدر محلي).,تقنية,جزر القمر,gemini,,
150,عُمان تطلق مشروعاً استراتيجياً لبناء أضخم مجمع لإنتاج الهيدروجين الأخضر في المنطقة,لقطة جوية لموقع مقترح لمجمع الهيدروجين الأخضر في منطقة الدقم الصناعية بسلطنة عُمان، تبرز حجم البنية التحتية المتوقعة للمشروع الحيوي (صورة تخيلية).,طاقة,عُمان,gemini,,
151,مقديشو تسعى لتعزيز المركزية الأمنية وسط تحذيرات من تصعيد الخلافات مع الولايات,قادة أمنيون من الحكومة الفيدرالية وممثلون عن ولايات صومالية خلال اجتماع تنسيقي سابق في العاصمة مقديشو. (وكالة الأنباء الوطنية الصومالية),سياسة,الصومال,gemini,,
152,17 قتيلاً في تصادم مروع بين حافلة وشاحنة على طريق التحدي جنوبي السودان,عناصر من الدفاع المدني وسكان محليون يحاولون إنقاذ المصابين وإخماد النيران في موقع حادث تصادم حافلة ركاب وشاحنة نقل على طريق التحدي بولاية الجزيرة (وكالة الأنباء السودانية - سونا),حوادث,السودان,gemini,,
153,"تهديد لـ ""جنة الغواصين"": جيبوتي تستنفر لمواجهة خطر البلاستيك على شعابها المرجانية الفريدة",لقطة مقربة لشعاب مرجانية حيوية في خليج تاجورة بجيبوتي، وتظهر أكياس بلاستيكية عالقة بين تشكيلاتها، مهددة التنوع البيولوجي البحري (وكالة الأنباء الجيبوتية).,بيئة,جيبوتي,gemini,,
154,البرلمان التونسي يناقش تعديلات مثيرة للجدل على قانون الاستثمار الجديد,نواب يتداولون خلال جلسة عامة داخل مجلس نواب الشعب التونسي لمناقشة مشروع قانون جديد (الفرنسية),سياسة,تونس,gemini,,
155,دعوات متصاعدة لتوحيد الجبهة المدنية السودانية لمواجهة تداعيات النزاع,تجمع لرموز سياسية ومدنية سودانية يناقشون سبل تشكيل حكومة انتقالية موحدة في إحدى عواصم المنطقة (وكالات),سياسة,السودان,gemini,,
156,"الكويت تدشن منصة ""إنجاز"" الرقمية الشاملة لتبسيط الخدمات الحكومية وتعميق الشفافية","واجهة عرض للمنصة الرقمية ""إنجاز"" خلال حفل التدشين الكويتي في العاصمة، 14 فبراير/شباط 2025. (مكتب الإعلام الحكومي الكويتي)",تقنية,الكويت,gemini,,
157,ورشة حرفية ضخمة تنطلق بقصبة الجزائر لإحياء فن العمارة التقليدية,حرفيون جزائريون يركزون في عمل دقيق على ترميم جزء من واجهة منزل عتيق بأزقة قصبة الجزائر، مستخدمين أدوات ومواد تقليدية لحفظ طابعها المعماري الأصيل. (وكالة الأنباء الجزائرية),ثقافة,الجزائر,gemini,,
158,طريق حوارة يشهد فاجعة جديدة.. ثلاثة قتلى وعشرة إصابات في تصادم مروع,فرق الإنقاذ تتعامل مع موقع حادث سير مروع شمل عدة مركبات قرب بلدة حوارة جنوب نابلس، حيث تبدو آثار الدمار على السيارات المتصادمة (وكالة الأنباء الفلسطينية - وفا).,حوادث,فلسطين,gemini,,
159,مجلس النواب البحريني يقر قانوناً جديداً لتعزيز الرقابة المالية على المشاريع التنموية,لقطة من داخل قاعة مجلس النواب البحريني، تظهر أعضاء البرلمان وهم يشاركون في جلسة تصويت حاسمة على مشروع قانون. (بنا),سياسة,البحرين,gemini,,
160,مبادرات أهلية تواجه شبح ضياع عام دراسي على 3 ملايين طالب سوداني,معلم متطوع يشرح درساً لمجموعة من الأطفال النازحين داخل فصل دراسي مؤقت بمدينة بورتسودان.,تعليم,السودان,gemini,,
161,الجنوب العراقي: الملوحة تلتهم آلاف الدونمات الزراعية وتهدد الأمن الغذائي,مشهد لأرض زراعية متشققة ومغطاة بالطبقة الملحية البيضاء في إحدى مناطق محافظة ذي قار، فيما يظهر مزارع عراقي بملابس تقليدية يقف حائراً أمام محاصيله المتضررة (رويترز).,بيئة,العراق,gemini,,
162,**المغرب يخطو خطوات واسعة لتعزيز ربط شبكته الكهربائية بشمال أوروبا عبر الطاقة المتجددة**,عدد من توربينات الرياح العملاقة في حقول الرياح بمنطقة طنجة المغربية، مع خطوط نقل الطاقة تمتد في الأفق (رويترز).,طاقة,المغرب,gemini,,
163,"الإمارات تطلق ""واحة الأمل"" لزراعة مليون شجرة مقاومة للجفاف: خطوة بيئية لمكافحة التصحر وتعزيز التنوع الحيوي","صورة جوية واسعة لمشروع ""واحة الأمل"" يظهر فيها مهندسون وفنيون يشرفون على زراعة آلاف الشتلات الخضراء الصغيرة ضمن صفوف منتظمة في منطقة صحراوية شاسعة بالإمارات، مع ظهور واضح لنظام ري بالتنقيط يعمل بالطاقة الشمسية.",بيئة,الإمارات,gemini,,
164,"مبادرة شبابية في تونس تطلق مشروع ""مكتبتك المتنقلة"" لتعزيز القراءة في المناطق النائية","شباب متطوعون يقومون بترتيب الكتب داخل حافلة صغيرة مُعاد تجهيزها، تحمل لافتة ""مكتبتك المتنقلة"" في إحدى القرى التونسية (الأناضول)",مجتمع,تونس,gemini,,
165,السعودية تطلق أضخم مجمع لإنتاج الهيدروجين الأخضر في منطقة نيوم باستثمارات ضخمة,تصميم متوقع للمنشآت الصناعية في مجمع نيوم للهيدروجين الأخضر (سبلاي تشين ميديا),اقتصاد,السعودية,gemini,,
166,مستشفى في نابلس يفتتح وحدة متخصصة لأمراض الكلى,طاقم طبي يستعرض أحدث أجهزة غسيل الكلى خلال فعاليات افتتاح الوحدة التخصصية الجديدة في نابلس.,صحة,فلسطين,gemini,,
167,السعودية تطلق مبادرة وطنية لتعزيز المهارات العملية في المناهج الدراسية,طلاب سعوديون يطبقون مهارات عملية في إحدى الورش التعليمية ضمن المبادرة الجديدة (وزارة التعليم السعودية),تعليم,السعودية,gemini,,
168,اكتشاف أثري مذهل في شمال السعودية يزيح الستار عن حضارة قديمة غير معروفة,علماء آثار سعوديون خلال أعمال التنقيب في الموقع الأثري الجديد بمنطقة الجوف، حيث عثر على بقايا مدينة قديمة ومجموعة من التحف النادرة (وكالة الأنباء السعودية - واس).,ثقافة,السعودية,gemini,,
169,"**مصر تُطلق ""رؤية 2030 التعليمية"" لتعزيز التعليم المهني وربطه باحتياجات الصناعة**",**طلاب مصريون في ورشة تدريب مهني حديثة، يطبقون مهاراتهم العملية ضمن أحد المعاهد الفنية الحكومية التي تشهد تحديثاً.**,تعليم,مصر,gemini,,
170,"موريتانيا تطلق ""مبادرة حكايات الصحراء"" لإنقاذ التراث الشفهي من الاندثار","راوية قصص موريتانية مسنة، ترتدي ""الملحفة"" التقليدية، تحكي بحماس مجموعة من الحكايات الشعبية لجمهور من الشباب خلال حفل إطلاق المبادرة في قصر المؤتمرات بنواكشوط.",ثقافة,موريتانيا,gemini,,
171,الجزائر تطلق خطة وطنية لتعميم الدفع الإلكتروني وتعزيز الشمول المالي الرقمي,مواطنون جزائريون يُجرون معاملات دفع إلكتروني عبر هواتفهم الذكية في أحد المراكز التجارية بالعاصمة (رويترز),تقنية,الجزائر,gemini,,
172,الكويت تكشف عن استراتيجية وطنية رائدة لتسريع إنتاج الهيدروجين الأخضر بحلول 2040,رسم توضيحي لمجمع صناعي مستقبلي يضم حقولاً شمسية ضخمة ومحطة متطورة لتحليل المياه، مصمم لإنتاج الهيدروجين الأخضر في صحراء الكويت.,طاقة,الكويت,gemini,,
173,عمليات بحث مكثفة عن مفقودين إثر غرق قارب صيد قبالة سواحل موهيلي بجزر القمر,قوارب صيد محلية وقوات خفر السواحل تشارك في عمليات البحث قبالة سواحل موهيلي بجزر القمر (وكالة الأنباء القمرية),حوادث,جزر القمر,gemini,,
174,ورش عمل مبتكرة في القدس تهدف إلى إحياء فن الرواية الشفوية بين الأطفال,أطفال فلسطينيون يستمعون بإمعان إلى حكواتي يؤدي إحدى القصص التراثية ضمن ورشة عمل لتعزيز فن الرواية الشفوية في البلدة القديمة بالقدس، إبريل 2024 (وكالة الأنباء الفلسطينية/صورة أرشيفية).,مجتمع,فلسطين,gemini,,
175,القاهرة تفتتح مركزاً رياضياً دولياً جديداً لتعزيز استضافة البطولات العالمية لكرة اليد,لقطة علوية تظهر الصالة المغطاة الرئيسية ضمن المركز الرياضي الدولي الجديد الذي افتتحته مصر، مع تجهيزات حديثة ومقاعد الجمهور (وكالة الأنباء المصرية),رياضة,مصر,gemini,,
176,مصر تطلق منصة إلكترونية موحدة لتسهيل إصدار تراخيص البناء,شاشة حاسوب تعرض واجهة المنصة الرقمية الجديدة لتراخيص البناء في مصر.,تقنية,مصر,gemini,,
177,وفاة سبعة أشخاص وإصابة 30 آخرين في تصادم حافلة وشاحنة على طريق سريع بتونس,عناصر من الحماية المدنية وسيارات الإسعاف في موقع حادث التصادم المروع بين حافلة وشاحنة على الطريق السريع الرابط بين العاصمة تونس ومدينة صفاقس، حيث تتناثر بقايا الحطام على أسفلت الطريق. (وكالات),حوادث,تونس,gemini,,
178,جيبوتي تطلق برنامجاً وطنياً لجمع وتوثيق أساطيرها وقصصها الشعبية العريقة,مجموعة من الباحثين يستمعون باهتمام إلى رواية إحدى سيدات المجتمع المسنات في قرية بمنطقة علي صبيح، في إطار مشروع توثيق التراث الشفهي. (مكتب الثقافة الجيبوتي),ثقافة,جيبوتي,gemini,,
179,انهيار ميزانيات الأندية يُنذر بتغيير جذري في خارطة الكرة اللبنانية: نجوم أندية تاريخية مرشحون للرحيل,لاعبون من أحد أندية كرة القدم اللبنانية العريقة أثناء تمرين صباحي على ملعبهم في بيروت، في ظل حالة من عدم اليقين حول مستقبل بعض الأسماء البارزة مع تفاقم الأزمة المالية التي تضرب القطاع الرياضي. (صورة أرشيفية بتاريخ 2024),رياضة,لبنان,gemini,,
180,تصادم مروع يتسبب بإغلاق جزئي لطريق الشمال في قطر وإصابة سبعة أشخاص,فرق الإنقاذ والدفاع المدني بصدد التعامل مع آثار حادث تصادم لعدة مركبات على طريق الشمال السريع شمال الدوحة. (رويترز),حوادث,قطر,gemini,,
181,مبادرة فلسطينية تكنولوجية لسد الفجوة الرقمية في القرى المعزولة بالضفة الغربية,شبان فلسطينيون يعملون على أجهزة حاسوب محمولة داخل مركز مجتمعي رقمي في قرية بالضفة الغربية.,تقنية,فلسطين,gemini,,
182,فصول فارغة ومستقبل معلق: أطفال السودان ينتظرون عودة كراساتهم وأقلامهم,أطفال سودانيون يجلسون في فصل دراسي بإحدى المدن التي شهدت نزاعات، ويظهر النقص الحاد في المقاعد والمستلزمات التعليمية الأساسية (صورة تعبيرية/مواقع التواصل).,تعليم,السودان,gemini,,
183,السودان يُطلق مبادرة وطنية طموحة لتوسيع نطاق الإنترنت فائق السرعة عبر الألياف البصرية,فريق من المهندسين والفنيين السودانيين يعملون على مد كابلات الألياف البصرية في منطقة ريفية بالقرب من مدينة ود مدني، مع إظهار معدات حفر متخصصة وعمال يرتدون خوذات السلامة، في إطار جهود تحسين الاتصال الرقمي وتغطية المناطق النائية. (وكالة السودان للأنباء),تقنية,السودان,gemini,,
184,عُمان تعزز مكانتها كمركز إقليمي للطاقة النظيفة بمشروع الهيدروجين الأخضر المتكامل,عرض مرسوم لمجمع الهيدروجين الأخضر المقترح في منطقة الدقم الاقتصادية، يُظهر دمجًا لمزارع الطاقة الشمسية ومحطات تحلية المياه ووحدات التحليل الكهربائي.,طاقة,عُمان,gemini,,
185,الساحة السياسية الموريتانية تترقب حزمة إصلاحات دستورية مرتقبة,مقر الجمعية الوطنية الموريتانية في نواكشوط، حيث من المتوقع أن تشهد أروقته نقاشات مكثفة حول التعديلات الدستورية المنتظرة.,سياسة,موريتانيا,gemini,,
186,ناقوس خطر يدق بالقطاع التعليمي اللبناني: هجرة الأساتذة تهدد مستقبل الأجيال,معلمة لبنانية تتحدث مع طلابها داخل فصل دراسي بإحدى المدارس الحكومية في ضاحية بيروت الجنوبية ( Getty Images),تعليم,لبنان,gemini,,
187,مقاهي بغداد تعيد إحياء فن الحكاية الشعبية لاستعادة إرث الأجداد,حكواتي يروي قصصاً شعبية أمام جمهور متفاعل في أحد مقاهي بغداد العريقة (الأناضول),ثقافة,العراق,gemini,,
188,قطاع غزة يُطلق مبادرة لربط محطات تحلية المياه بالطاقة الشمسية لمواجهة شح الموارد,مهندس فلسطيني يتفقد ألواحاً شمسية مثبتة حديثاً بالقرب من محطة لتحلية المياه في دير البلح بقطاع غزة. (رويترز),طاقة,فلسطين,gemini,,
